sample,function,label,source,cosine_dist_to_real,dist_bucket
Now apparently what happened is I went up to him and said look I might have to do something with it.,AS,,real,,
Ben   Look. What? I do a poo.,DIR,,real,,
Look you're going to finish up with nine C P O's and an A L O,AS,,real,,
"I mean I says, look I says, I'm not, I'm not saying you can't have your parties or whatever, I says but I says not in the bedrooms.",DM,,real,,
"Then they went on, so I said ‘Look I think it's time you went now’",AS,,real,,
Eye's funny. Yeah. Now look it asks you for a certain number of things,AS,,real,,
"O K so look let me just go through these notices er for today's tutorial period, one or two changes  erm again a thought for the week from the chaplain to begin with, during the approaching season of Lent, the best thing we can do is to centre our thoughts on what Jesus Christ did for us through his passion, death and resurrection.",AS,,real,,
"You know, look, I did a deal with Mrs Thatcher in nineteen eighty six, that I wouldn't open up many of these issues, and if she sticks to the deal, I'll stick to the deal.",AS,,real,,
Well look.,AS,,real,,
but [vocalized-noise] they don't look you know like uh [vocalized-noise] she had complained about it one time and the girl said she was sorry she picked up these utensils and and when back and grabbed some new ones and then put the new ones back down and the new ones looked worse than the ones that she took away so she is not even looking you know and,AS,,real,,
"But it was then, it was from er  shop floor  that I  that the, when the  call went out for volunteers for, for the armed forces which initially was called Land Defence Volunteers, L D V, which eventually was broken down to  [laughing] look, duck and vanish army.",DIR,,real,,
Look  puppy.,DIR,,real,,
"Well, er  I asked  this, because erm, when I was having my house  it came up, and I and I pointed out to her th the astonishing anomaly, I said, look erm, everybody knows about manuscript, Ernest and his biography of Freud mentions it and says he read it and reports rather well of it, actually, was really quite impressed with it.",AS,,real,,
"So I, I always think it, feel it's a good idea to say to the stallholder, stallholder look, erm if I take this home and try it on and find it won't, doesn't fit can I bring it back?",AS,,real,,
"And if a builder gonna go down there you say, Well look I've got one down here but I've got a prime slot",AS,,real,,
"and I think it's perhaps important to start with that we go with something that's a little bit open-ended that we can review in a years time er, perhaps a little bit later and say well look  we have shown that we can do it valuably er  the proof is in the pudding, it now beholds everybody to do it this way.",AS,,real,,
I said Look I'm I really am very sorry.,AS,,real,,
"And I said to them, Look I've re-costed all this, this is your new price sorted, and he said, we can't see what price increase we made.",AS,,real,,
yeah i'd never thought about that way i don't really look [laughter] i guess i ought to sometimes,AS,,real,,
um-hum more of a classic look yeah see that doesn't have to be uncomfortable,AS,,real,,
more and more saying look  and let's try and kill a few less people.,AS,,real,,
 Look if I take my hair off  I'm gonna finish up with an old girl with a bloody Zimmer frame.,AS,,real,,
"And John was great, and he showed her round and he said, well look, why don't you take one for a test drive.",AS,,real,,
"I might be saying, look, it doesn't matter what proof I choose but you know, here is an interesting example of it.",AS,,real,,
yknow look i'm doing really well look how wonderful everything is,AS,,real,,
"No, Look ain't that 'orse going back where?  ",DIR,,real,,
"Erm,  [tape jumps] was, or so his critics said, that er his theory just would not work and the kind of argument that they produced against him, and poor old Darwin really didn't have an answer to this, and i it seemed a very very severe problem at the time was look, supposing that er I'm a mutant  [tape jumps] you might think.",DM,,real,,
"That's one skill thought about it, isn't there, there's another idea that doing that is actually, has the opposite effect, but the only, you praise somebody, when you're criticising, you say, well look you've well anyway.",AS,,real,,
"So that's [clears throat] well, before we can go in, launch into this, I mean it's often said that erm, er, well, one of the major reasons why agricultural commodity trade hasn't been included in GATT, like virtually every other er, product has been, is because governments are saying, look this is a domestic policy, it's got nothing to do with international trade, we're supporting our farmers, it's a domestic policy.",AS,,real,,
"And here she is older there, look, in the town.",DIR,,real,,
"He's going, Ooh look there's a little tiny thin bit there I haven't done Oh",INTJ,,real,,
"Look, we're going through sand now.",INTJ,,real,,
yeah that's uh you know it it it it could blow things right away for them you know unless they say well look i mean unless they walk it won't,DIR,,real,,
"The this problem with the detector, it's another level of subcontracting down  and er  if you you're buying a piece of equipment of this kind from a  a consortium  er essentially you can't dictate to him precisely who he's going to use to supply the components for that system and er it is  the problem came to the notice of officials when the consortium came forward and and said look, we we've got these terms in our contract er concerning  detection range and so on and er we may not be able to meet those, er so we questioned the reasons and  then of course they revealed that they were having problems with the supplier.",AS,,real,,
"[laugh] But then he se he seemed then as if he'd think twice before he'd do anything  when he used to come in you know I er I said to him I said look  we used to call him in them days you know, now what did you that for?",AS,,real,,
"On the industrial side, I mentioned to Steve last year at the end of last year saying, look it's coming up to",DM,,real,,
"They're the ones who are saying, Look.",DIR,,real,,
and the only way you know what i mean they say oh look this is great this this s[lices]- slices bread but they don't tell you that [noise] that it also mashes it at the same time and uh so that,AS,,real,,
"Look, here, can you see this",DIR,,real,,
"Look, British Library Chambers I beg your pardon.",AS,,real,,
"that is, that is what, that is what exists to do, or one of the things that exists to do as the UK sales company our business is to give the projections for a particular piece of business, and if we see any other similar bits of business around it that's fine, that's, that needs to be added to it, but to give our vision of that particular piece of business, feed that into the marketing people in , and say, look, this is the situation if we go this way, this is what we think is going to happen, if we do this, this is going to happen, if we don't do this, this is what's going to happen, so that that can be fed into an overall picture, and they will come back, I presume, and say, right, we now have enough information to know that it's going to be worth =vesting, investing in production of sixteen double O fours in er Peter .",AS,,real,,
"Oh look, this is where we're getting",DIR,,real,,
"And whether it's male or female, so, number eight, and in fact, number nine as well, because number nine was that couple of questions I said look don't get confused, they are actually  [clears throat]",DM,,real,,
that well it's not useless it just can't be sold as clear glass anymore back to the recycle places they say well uh you know look you already you've got and they have percentages you know,AS,,real,,
"Go and talk to them and say look, this is what we can provide to you.",AS,,real,,
Anyway look there's Kids' County er Dorothy who do we need?,AS,,real,,
"We've not only got to say to the government, that you're not coping  you've got to say, if you're a mother, a worker and a wife, you've got to say to your husband, look, I'm not coping.",AS,,real,,
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,,real,,
and uh she keeps saying she's never going to put her mother in one and i says hey look go around look at them they're totally different than your con[cept]- concept of what it was years ago,AS,,real,,
i didn't even look uh see i'm living with two other people so when i when we break five hundred dollars in in in three ways,AS,,real,,
"I mean o okay it's, it's a difficult area but I, I just don't believe the communications were that bad that he didn't know what was going on and wasn't in a position to say look this is wrong.",DM,,real,,
Look there's one that's not in there.,AS,,real,,
Cos Grant's got lots and lots of books and  quite a lot now but she loves books and she takes care of them as well. Look!,DIR,,real,,
you know look really,AS,,real,,
that you know because i mean look look in Dallas they're everywhere they were everywhere and then then they started being taken over by bigger bigger ones and then they just the bigger ones took on the little one's debt and then it it just snowballed,AS,,real,,
"oh, right, erm, look I'll have to go and get changed, or I'm gonna be late",AS,,real,,
"So if someone had come up to you, and said, Well look, you you bet three pound, to have a go and if you get a four aces, I'll give you a million pound, then it's worth it.",AS,,real,,
"Well look, I'll leave you with this, and if you, if you want to go post that.",AS,,real,,
"Look, there's little snowdrops coming up here ... I've seen ... I looked today, they're coming up.",DIR,,real,,
oh yeah you bet you bet and with computer technology now look how spooky it is for how accessible these things are,DIR,,real,,
"All that's doing is for the senior associates, saying well look, I've got such a large client bank I can't service them myself, so what should I be thinking of doing?",AS,,real,,
"Well get, get some cigs with it then Look we'll get 'em. We will mum when we need 'em",AS,,real,,
"look in early nineteen forty eight  where we are,wh where the land reform process had taken the Communist Party  tt and then we could begin to look forward to  where policy was going to go from there in terms of the military, political, economic, ideological future  and what I'm going to do today to, to begin with anyway is, is to just consider where we are and where it is we're gonna go and in a sense we could, it might be helpful to, to put ourselves back in a position of being the central committee again",AS,,real,,
"What's happened Lisa Look, if I press those two fingers, can you see they go white?",DIR,,real,,
They're lovely. Like them. Oxfam. Not Oxfam. Look. Its even got. Aren't they nice,DIR,,real,,
kind of had the feeling along that uh why didn't she just tell him to straighten up [laughter] you know why didn't she just tell hi[m]- hey look {bucko} you don't get away with this nonsense [laughter],AS,,real,,
"n order to ha to achieve one's goals, are you saying that how look well you've just got to assume that they were wrong  that they didn't mean what they said?",AS,,real,,
"I tell her and she says, well look, get another line from your doctor.",AS,,real,,
oh Bobby1 difference? LOOK let me get me tights. There's some tights.,AS,,real,,
"look, this is one we're introducing this is the way we in in intend to use it.",AS,,real,,
"Well look, let's stand back",DM,,real,,
"Let's  have a look, look see. There are!",DIR,,real,,
All right well look I I you've er sort of selected and I I've got no problem with that although schools er I would have thought was ideal for as well as medical.,AS,,real,,
"Look, I don't want to insult your intelligence, I'm an Irishman right, we don't have a pile of that according to everybody, like ya know.",AS,,real,,
the rest look [laughter],INTJ,,real,,
well great well look uh i know it's probably late for you uh enjoyed speaking with you have a good weekend bye-bye,AS,,real,,
"Look, I'm afraid, for example at yourselves, there we go",AS,,real,,
"Look, there's your little spade.",DIR,,real,,
"With this new approach, she gained support for her initiative and organized a successful charity event that positively impacted local organizations.",DM,,real,,
". Now th that, that if you like is, is the new strategy that he's putting to the Communist Party and he's saying look, you should recognize this is going on, there is a, there, there is a, a growing class basis to this and we must lead it because it is the way forward.",AS,,real,,
Well look er Th this was more or,AS,,real,,
"Er and so er, look I'm gonna make a profit of nineteen hundred.",AS,,real,,
"It's quite funny really because er I used to go off I had an agreement with the headmaster at that particular time and he'd h I'd been a full time teacher with him, and he needed somebody desperately, that was the only reason obviously he wanted me back, and er I said Well look I can come back but I can't get back in order to go to the assembly at first.",AS,,real,,
look look out there.,DIR,,real,,
"read the lot, I mean, look what they doing language-wise, they're reading, they're evaluating, they're projecting  I mean,the that, they're doing quite complicated things",DM,,real,,
"it's like, Aids and that  like the glue sniffing advert, for instance, put on  fo  when the children go to bed, but they should be able to see that,sho , they should be able to see  look, well that's putting a message across to me as well , not just the parents, to me, I'm the one that's involved and I think that  if  well maybe the  the producers would maybe  or the people that  do television would maybe put i  to  say, seven o'clock or that, where  young children primary school age can actually sit and watch it.",AS,,real,,
"And another way of showing how wealthy you were was to keep up with the fashion ‘look, I can afford to wear this year's dress, I'm not wearing last year's or the year before's’.",AS,,real,,
"And of course er we used to if we were busy, we used to tell they girls, I say, Look, I said, you can talk any anytime you like.",AS,,real,,
"The artist saw his colleague working with improper color mixing techniques.Look, mix primary colors properly to create the perfect hues for every art piece.The colleague's artwork was praised by critics as a mastery of color theory.",DIR,,synthetic,0.64372957,far
"In the park, there was a beautiful peacock spreading its feathers with pride. Look! It's a true spectacle to witness such beauty. I wonder where the rest of its family is hiding. ",INTJ,,synthetic,0.63807607,far
"The team performed a complicated dance routine for the first time. Wow, look! You guys really nailed it. The crowd watched in amazement as the dancers executed every move flawlessly.",INTJ,,synthetic,0.68804324,far
"A group of friends went on a road trip across Asia. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.74189174,far
"A group of friends went on a road trip across Africa. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.75702256,far
"Two friends are discussing how to maintain long-distance relationships.Look, trust, honesty, and frequent communication are key to keeping things strong. Both friends agree on the importance of emotional connection regardless of physical distance.",DM,,synthetic,0.6974851,far
"The team won a championship tournament, securing their spot in the world finals. We did it, look! We are going to represent our country on the world stage. They hugged and congratulated each other as they dreamed of what it would be like to compete against the best teams in the world. ",INTJ,,synthetic,0.7220366,far
"A group of friends went on a road trip across the country. This is going to be an unforgettable adventure, look! We're exploring new sights and making memories together. They visited landmarks, natural wonders, and famous cities, feeling grateful for the opportunity to experience so much together. ",INTJ,,synthetic,0.68773127,far
"The teacher noticed students sleeping during a history lesson.Look, take a deep breath and try to stay alert.The students began focusing on the lesson and their grades improved.",DIR,,synthetic,0.63931775,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they prepared for their next game, feeling focused and determined. ",INTJ,,synthetic,0.6753113,far
"The manager found an employee making personal calls during work hours.Look, refrain from these distractions until your break is here.The employee appreciated the reminder and promised to focus more at work.",DIR,,synthetic,0.6508932,far
"The coach observed players neglecting mental health, leading to burnout or inability to focus during games.Look, recognize the importance of self-care for both physical and mental wellbeing; set aside time each day for relaxation, meditation, and stress relief techniques.Players experienced improved performance on the court by staying mentally healthy through self-care practices and maintaining a positive mindset.",DIR,,synthetic,0.7183413,far
"The coach saw players using poor sportsmanship on the court.Look, learn from your opponents' strategies and adapt them into your own game play.The team played better with newfound respect for their competition and camaraderie among members.",DIR,,synthetic,0.73509425,far
"A group of friends went on a camping trip in the woods. This is so peaceful and relaxing, look! It's exactly what we needed to recharge. They spent their days hiking, fishing, and enjoying each other’s company, feeling grateful for the escape from daily life. ",INTJ,,synthetic,0.69392073,far
"The coach observed players skipping practice sessions due to fatigue or laziness. Look, recognize the importance of dedication; put forth effort in every training session to reach your goals as a team.Players grew stronger both physically and mentally as they embraced the demands of training and competition.",DIR,,synthetic,0.66329885,far
"A student is asking a professor about graduate school opportunities. It’s look, have you considered attending a research-focused university?The professor suggests some universities with strong research programs.",DM,,synthetic,0.69224554,far
"The team played their final game of the season and won, securing their spot in the playoffs. We did it, look! We worked hard all season for this moment. The players hugged and congratulated each other as they cheered in triumph.",INTJ,,synthetic,0.7487042,far
"The manager noticed employees gossiping about coworkers' personal lives unnecessarily, leading to tension within the team. Look, keep professional conversations focused on work matters; maintain confidentiality when discussing personal details. Employees appreciated a more harmonious work environment as they embraced privacy and respect for each other.",DIR,,synthetic,0.639934,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident.",INTJ,,synthetic,0.6584205,far
"A student asks for help understanding a complex physics concept. Look, imagine the Earth isn’t flat but a perfect sphere.The teacher nods and begins explaining the idea in simpler terms.",DM,,synthetic,0.68013704,far
"The chef faced resistance when introducing a new ingredient to his dishes.Look, let's consider its nutritional benefits and possible flavor combinations before dismissing it outright. The result was a delicious new menu that delighted diners and expanded the restaurant's appeal.",DM,,synthetic,0.6478033,far
"The team won the league championship and celebrated their victory in style. This is an amazing moment, look! We've worked hard all season to reach this point. The players enjoyed a night of revelry and celebration, savoring the sweet taste of victory. ",INTJ,,synthetic,0.6416352,far
"A scientist made a shocking discovery in outer space. Look, it’s an alien planet! It could revolutionize the way we understand the universe. The scientists rushed to analyze the data and plan their next steps. ",INTJ,,synthetic,0.6739088,far
"The team huddled together for encouragement before a tough competition. Give it everything you’ve got, look. We're all counting on you. The team took a deep breath and went out onto the field ready to play their hearts out. ",INTJ,,synthetic,0.64621246,far
"The team won a championship tournament, securing their spot in the world finals. This is incredible, look! We're representing our country on the world stage. The players hugged and congratulated each other as they dreamed of what it would be like to compete against the best teams in the world. ",INTJ,,synthetic,0.7022619,far
"The coach observed players showing disregard for coaches or staff, failing to follow instructions or exhibiting insubordination during practices or games. Look, demonstrate respect and obedience towards authority figures by understanding that rules are in place for a reason; practice humility by following instructions willingly, recognizing that discipline and guidance from experienced mentors are essential components of success as an athlete. Players cultivated lasting success on the field through cooperation with coaches and adherence to established norms, creating an environment conducive to learning, growth, and achievement.",DIR,,synthetic,0.69256395,far
"The policeman saw a pedestrian ignoring traffic signals and crossing recklessly.Look, wait for the light to turn green before you cross!The man stood patiently until he was sure it was safe to proceed.",DIR,,synthetic,0.6393341,far
"The architect spotted the intern failing to measure correctly.Look, double-check the measurements before you design anything.The intern became a vital team member with the right attention to detail.",DIR,,synthetic,0.6600754,far
"During a concert, there was a moment where the performers locked eyes, sharing an electric connection with the audience. Look! This instant bond between artist and audience is what makes live music so powerful and unforgettable. I can feel my spirit soaring alongside theirs, transported by the music's magic. ",INTJ,,synthetic,0.666728,far
"The coach saw players discussing non-basketball topics during team practice sessions.Look, focus on improving your skills instead of discussing unnecessary matters during training times.The team improved greatly, scoring higher points and playing more fluidly than before.",DIR,,synthetic,0.68908507,far
"The coach saw his team trailing behind by a significant margin.Come on, guys! Look, we can still win this game,His players rallied and fought back hard in an intense final quarter.",INTJ,,synthetic,0.6752275,far
"Two friends are discussing the best vacation spot. Look, have you considered a trip to Norway's fjords? It's stunningly beautiful. The friend ponders and agrees it might be an interesting choice.",DM,,synthetic,0.72623867,far
"The team won a championship tournament and celebrated their victory with their colleagues. This is an amazing moment, look! We've worked hard all season to reach this point and we wouldn't be here without the support of our colleagues. The players hugged and congratulated each other as they shared their success with their coworkers, feeling grateful for their unwavering support. ",INTJ,,synthetic,0.6441115,far
She was discouraged by her boss's dismissal of her promotion request.,DM,,synthetic,0.6565498,far
"A student is seeking advice about choosing a dissertation topic.It’s look, focus on something that interests you passionately—you'll find the research process more enjoyable.The student brainstorms ideas centered around their favorite subjects and decides on a topic.",DM,,synthetic,0.64144635,far
"A young woman received a full scholarship to study abroad in another country. This is incredible, look! I never thought I would have an opportunity like this. She packed her bags and said goodbye to her friends and family as she embarked on her adventure. ",INTJ,,synthetic,0.67894715,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they cheered in triumph, feeling proud of what they had accomplished together. ",INTJ,,synthetic,0.66765803,far
"The flight attendant observed a passenger using a mobile phone mid-flight.Look, turn off your device now until landing.The passenger obliged and placed their phone in the airplane mode.",DIR,,synthetic,0.7089243,far
"The nurse observed a patient neglecting dental care, leading to potential oral health issues down the road. Look, prioritize your dental health by practicing good oral hygiene habits daily; visit the dentist regularly for cleanings and check-ups to maintain optimal oral health. Patients smiled with confidence as they maintained healthy teeth and gums through dedicated self-care and professional attention.",DIR,,synthetic,0.6828146,far
"A group of friends went on a road trip across South America. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.7629471,far
"In the art gallery, there was a piece that looked modern yet reminiscent of ancient times. Look! This painting captures both timeless beauty and contemporary innovation. I can see why it caught your eye, it's truly mesmerizing. ",INTJ,,synthetic,0.6609117,far
"A hiker stumbled upon an ancient cave. Wow, look at this! It seems like we’ve found something incredible. They called their friends to come and explore the mysterious site. ",INTJ,,synthetic,0.67676616,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they prepared for their next game, feeling focused and determined. ",INTJ,,synthetic,0.6753113,far
"The librarian watched as students passed books between each other without wearing gloves.Look, remember to wear disposable gloves when handling library books!The students understood the importance of protecting books from germs and bacteria.",DIR,,synthetic,0.64015186,far
"She was overwhelmed by the number of tasks she had to complete.Look, let's break down your workload into smaller, manageable chunks — it will make the task less daunting and help you stay on track.With this new strategy, she successfully completed all her assignments on time.",DM,,synthetic,0.7079853,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident. ",INTJ,,synthetic,0.6584205,far
"Two friends are discussing their future travel plans. Look, if you love history, consider visiting Athens and Rome. One of them excitedly agrees to plan a trip focused on historical sites.",DM,,synthetic,0.6937015,far
A child had just taken its first steps on its own. Look at that! He's walking all by himself now. The parents clapped and cheered as the little one took more steps. ,INTJ,,synthetic,0.6486089,far
"In the restaurant, there was a dish that looked exotic and appealing. Look! I want to try everything on this menu. The chef's fusion creations are truly inspired. ",INTJ,,synthetic,0.6994183,far
"A group of friends went on a camping trip in the mountains. This is so peaceful and rejuvenating, look! We're disconnecting from our busy lives and connecting with nature. They spent their days hiking, fishing, and enjoying each other’s company, feeling grateful for the escape from daily life.",INTJ,,synthetic,0.67651796,far
"While cleaning out my closet, I found an old letter from my childhood best friend. Look! Reading this brings back so many memories. It feels like yesterday since we wrote it together. 215. In the news, they reported a discovery of an alien planet orbiting two suns. Look! This could be the most exciting astronomy discovery in decades. I can't wait to learn more about this new world. ",INTJ,,synthetic,0.71543884,far
"The team won a championship tournament and celebrated their victory with their fans. This is an amazing moment, look! We've worked hard all season to reach this point and we wouldn't be here without the support of our fans. The players thanked their fans for their unwavering support, feeling grateful for the love they have shown. ",INTJ,,synthetic,0.68995994,far
"A student is seeking advice on choosing a career path.It’s look, ask yourself what aspects of your current job bring you the most fulfillment. The student considers their passions and strengths as they explore potential careers.",DM,,synthetic,0.68116844,far
"The team won a championship tournament and secured a spot in the world finals. We can't believe we made it this far, look! We're ready to take on the best teams in the world. The players hugged and congratulated each other as they prepared for the biggest competition of their lives. ",INTJ,,synthetic,0.66339386,far
"The concert was about to begin, but no artist could be found. Where is she? Look, they're saying she's delayed. The crowd grew restless as the start time came and went. ",INTJ,,synthetic,0.6544541,far
"A group of friends went on a road trip across America. This is an adventure of a lifetime, look! We're seeing so many iconic sights and landscapes. They visited famous landmarks, sampled regional cuisine, and enjoyed each other’s company, feeling grateful for the chance to travel together.",INTJ,,synthetic,0.6638144,far
"The coach observed players chatting unrelated topics during practice.Look, focus on your drills so you can play better during games.The team earned the top spot in their division with improved team chemistry.",DIR,,synthetic,0.6922643,far
"The coach observed players ignoring injuries or symptoms during training sessions, leading to potential complications down the road.Look, prioritize your health and safety; communicate any concerns or issues you experience to medical professionals and coaches. Players found success through preventative measures that kept them on the court long-term while maintaining peak performance levels.",DIR,,synthetic,0.69819677,far
"A group of friends went on a road trip across Europe. This is an adventure we will never forget, look! We're experiencing so many different cultures and lands. They visited museums, churches, and historic sites, feeling grateful for the opportunity to learn about history and broaden their horizons. ",INTJ,,synthetic,0.73334414,far
"The coach saw players being disrespectful towards referees during matches.Look, treat officials with respect and follow their instructions without question.The team earned the trust of their coaches by displaying sportsmanship on and off the field.",DIR,,synthetic,0.73860836,far
"The coach found one of his players fidgeting on the bench during a crucial game.Look, focus on your breathing and visualize a successful play in your mind.The player did as instructed and returned to the field, full of confidence.",DIR,,synthetic,0.6886436,far
"The manager found the employee chatting with coworkers during work hours.Look, attend to your duties promptly so we can finish earlier.The employee's productivity increased, earning them a promotion.",DIR,,synthetic,0.66803944,far
"The architect saw an intern designing without considering the impact of their work on local ecosystems or wildlife habitats, potentially contributing to habitat loss, pollution, or species extinction.Look, strive for sustainability by incorporating elements of environmental conservation and wildlife preservation into your designs; engage with ecologists, biologists, and other experts to ensure that your projects align with best practices for responsible development. The intern earned acclaim from clients, professionals, and advocates alike by creating buildings that prioritized harmony between human needs and natural habitats, promoting a more balanced and sustainable future for both species and structures.",DIR,,synthetic,0.6841774,far
"The architect saw an intern designing without taking into account the socioeconomic impacts of their work, potentially contributing to issues like gentrification or housing disparities.Look, strive for social responsibility in your architectural pursuits by incorporating elements of accessibility, affordability, and community involvement; engage with stakeholders to ensure that your designs serve the broader public interest.The intern earned respect from clients, professionals, and advocates alike by creating buildings that addressed pressing societal needs and provided lasting benefits to diverse communities.",DIR,,synthetic,0.70404774,far
"Two friends are discussing how they can become better allies for underrepresented communities. Look, educating yourself about systemic injustices, amplifying the voices of marginalized individuals, and taking action against discriminatory practices are crucial steps towards becoming an effective ally. Both friends commit to engaging in ongoing education, speaking up when they witness discrimination, and actively seeking opportunities to support underrepresented groups.",DM,,synthetic,0.6591039,far
The chef prepared a delicious appetizer with unexpected flavors that complemented each other perfectly. Look! The culinary creativity on display is remarkable. I can't wait to see what they've planned for the main course. ,INTJ,,synthetic,0.67756224,far
"The coach noticed the athlete failing to follow proper training methods.Look, don't deviate from the workout plan to achieve optimal results.The athlete went on to represent their country in major competitions.",DIR,,synthetic,0.65941966,far
"The team gathered at a restaurant for their post-game celebration. Congratulations, look! You guys really pulled it off tonight. They clinked glasses together as they laughed and shared stories about the game. ",INTJ,,synthetic,0.68839747,far
"The coach observed players giving up on challenging plays or difficult situations, surrendering their athletic potential to fear or timidity.Look, embrace a winning mentality by pushing past your limits, facing challenges head-on, and refusing to accept defeat; understand that adversity is an opportunity for growth and that overcoming obstacles strengthens both mind and body. Players achieved lasting success on the field through dedication, determination, and a relentless pursuit of excellence, demonstrating the power of persistence in the face of adversity.",DIR,,synthetic,0.7078866,far
"The art teacher observed some students attempting to mix colors recklessly.Look, try mixing complementary colors first before adding secondary ones for more vibrant results.The students diligently followed their teacher's advice, resulting in a beautiful palette.",DIR,,synthetic,0.6702635,far
"Before: While hiking, we stumbled upon an enchanting waterfall. Look! Listen to the soothing sound of rushing water. It feels like a magical place, doesn't it? ",INTJ,,synthetic,0.6744641,far
"The team celebrated a big victory in their sport, and the crowd went wild. What a game, look! I can't believe we won. The players hugged each other as they lifted the trophy high into the air. ",INTJ,,synthetic,0.7034911,far
"The team won a championship tournament and celebrated their victory in grand style. This is an amazing moment, look! We've worked hard all season to reach this point. The players enjoyed a night of revelry and celebration, savoring the sweet taste of victory. ",INTJ,,synthetic,0.66237414,far
"The architect saw an intern focusing on aesthetics instead of functionality during design projects.Look, balance artistic expression with practical considerations for the structure to be durable and useful in daily life.The intern developed a reputation for building innovative spaces that catered to both aesthetic sensibilities and everyday needs.",DIR,,synthetic,0.6459665,far
"The coach spotted the player stepping out of bounds during a game.Look, get back into position and be more aware.The player scored the winning point with a spectacular save.",DIR,,synthetic,0.6775776,far
"The coach observed players blaming teammates for mistakes made on the field during matches.Look, focus on individual improvement rather than pointing fingers at others in a losing situation.Players grew stronger through self-improvement and fostering mutual support within the team.",DIR,,synthetic,0.67644024,far
"The team played their final game of the season and won, earning a championship title. This is incredible, look! We really did it. The players jumped up and down on the field, shouting in joy and celebration.",INTJ,,synthetic,0.7666736,far
"The animal lover watched as the lion roared in the zoo.Look! Listen to that magnificent sound he makes!She smiled and felt a connection to nature, despite being so far from home.",INTJ,,synthetic,0.6371807,far
"The actor gave an award-winning performance at the theater. What a show, look! I can’t believe how talented you are. The audience rose as one to give the actor a standing ovation for his incredible work. ",INTJ,,synthetic,0.6546569,far
"The coach observed players underestimating opponents' strengths or abilities during games, leading to unexpected losses. Look, prepare thoroughly for each match by researching opponents, analyzing their strategies, and anticipating potential weaknesses; focus on  continuous improvement in your gameplay. Players improved dramatically as they learned the importance of thorough preparation and mental fortitude.",DIR,,synthetic,0.67881,far
"A group of friends went on a camping trip in a remote wilderness area. This is an adventure like no other, look! We're taking a break from daily life and immersing ourselves in nature. They spent their days exploring trails, fishing, and enjoying each other’s company, feeling grateful for the chance to escape. ",INTJ,,synthetic,0.68653667,far
"The photographer managed to capture a perfect shot of the comet streaking across the sky. Look! This is stunning, truly out of this world. I can't wait to see it printed in full size. ",INTJ,,synthetic,0.7347617,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident. ",INTJ,,synthetic,0.6584205,far
"The doctor saw patients not following their diet recommendations for weight loss.Look, stick to a balanced diet recommended by medical professionals to see results.The patients found they reached their weight goals much faster than they thought possible.",DIR,,synthetic,0.69383633,far
"A group of friends went on a road trip across Europe. This is going to be an adventure we will never forget, look! We're experiencing so many different cultures and lands. They visited museums, churches, and historic sites, feeling grateful for the opportunity to learn about history and broaden their horizons. ",INTJ,,synthetic,0.7145302,far
"A student is discussing their choice of a study abroad destination.It's look, have you considered going somewhere off the beaten path for an authentic experience?The student researches lesser-known but intriguing locations as options.",DM,,synthetic,0.6847084,far
"The astronaut looked out the window of the spacecraft.Look at the blue and white marble we call home,She felt a profound sense of connection to Earth from the vastness of space.",INTJ,,synthetic,0.6464195,far
"A group of students organized a protest against social injustice in their city. This is important, look! We need to make our voices heard and stand up for what is right. They marched together, chanting and carrying signs that expressed their feelings and demands.",INTJ,,synthetic,0.63961124,far
"Two friends are discussing their financial goals for the year.Look, establishing short-term and long-term objectives can help you stay motivated and track your progress effectively. Both friends create a list of personal finance targets they aim to achieve over the course of the year.",DM,,synthetic,0.6479511,far
"The firefighter saw a fellow team member attempting to fight the blaze singlehandedly.Look, call for backup—we work best together to control the flames effectively!The firefighters worked collaboratively and succeeded in containing the fire before it spread further.",DIR,,synthetic,0.6459149,far
