sample,function,label,source,cosine_dist_to_real,dist_bucket
"Yes, and one of the great ironies is that when I'm talking to students about the nature of history, one of the first things I try and say to them is ‘Look, don't have this idea that there's a great bundle of documents lying in an attic, and this is the way that history works, that people make a sensational discovery and then they write a book about it.",AS,,real,,
"he hasn't, I got it back off him. Looke there it is. He just took it",DIR,,real,,
"It's quite funny really because er I used to go off I had an agreement with the headmaster at that particular time and he'd h I'd been a full time teacher with him, and he needed somebody desperately, that was the only reason obviously he wanted me back, and er I said Well look I can come back but I can't get back in order to go to the assembly at first.",AS,,real,,
"But what about when, I dunno i it   in his speech he's being very honest and saying well look we really need the support blah blah and the and then tries to put this er bit in about erm Marxist Leninism",AS,,real,,
"[laugh] But then he se he seemed then as if he'd think twice before he'd do anything  when he used to come in you know I er I said to him I said look  we used to call him in them days you know, now what did you that for?",AS,,real,,
"Look, we're gonna have to stop.",AS,,real,,
"and we'd been up all night serving troops and er, you see, and then the Manager said, well look er  now and have some breakfast before we get th another telegram and we were",AS,,real,,
"look, this is one we're introducing this is the way we in in intend to use it.",AS,,real,,
"So I, I always think it, feel it's a good idea to say to the stallholder, stallholder look, erm if I take this home and try it on and find it won't, doesn't fit can I bring it back?",AS,,real,,
"Look, we're going through sand now.",INTJ,,real,,
but [vocalized-noise] they don't look you know like uh [vocalized-noise] she had complained about it one time and the girl said she was sorry she picked up these utensils and and when back and grabbed some new ones and then put the new ones back down and the new ones looked worse than the ones that she took away so she is not even looking you know and,AS,,real,,
"look, Have you been stealing your father's socks?",AS,,real,,
[laughter] and as near as i could tell seeing that was basically {antimetric} propaganda cause anyone who would say well look i can either buy a pound of something at four hundred sixty four point six grams which of course they couldn't weigh it out accurately anyway um,AS,,real,,
 Look if I take my hair off  I'm gonna finish up with an old girl with a bloody Zimmer frame.,AS,,real,,
"They will put their product before the public and say look come and stay at our hotel, come and place your caravan in our camping site and that's what we're after.",AS,,real,,
Ooh look ... look.,INTJ,,real,,
"well look erm, my Lord the fact that, I, I think the answer would go like this, that, if the agent had sued the name then the defence would of been similar to that which is raised here, erm, but it would probably, it would of had additional elements because the name would have been enforcing  through a, a, a slightly a slightly different",AS,,real,,
And look I mean she'd never spend,DM,,real,,
"he's going in your seat ag , look, you don't, you, I've told you, you want your coats on",AS,,real,,
"I think what you could sensibly say, to them, is, Look, I gather you've had supply problems with",AS,,real,,
that sort Look,DIR,,real,,
"What we've got to do is say, look, within the terms of the contract",AS,,real,,
Look forgive me and were the first of the two troops going in through that door.,AS,,real,,
"Natalie look, look",DIR,,real,,
Now look.,DIR,,real,,
Look will you promise you won't open that.,AS,,real,,
"you've gotta think er think, it was like erm  one of the guys was saying oh I've got a real problem getting the names, I said well how do you ask and he said well look I'm in the people business John but I don't suppose you know anybody do you",AS,,real,,
"I mean i it'll be a, if Dennis was serious about wanting to go, he'll be er [laugh] he'll be able to say, look, I'm redundant.",AS,,real,,
Look we'll get 'em,AS,,real,,
"And  going on from that surely we argue that the May the fourth directive  came about or certainly was, was put out as this is what the peasants  three times the peasants had demanded land return  I E they were in advance of the Party, they were more radical, they, they were, in a way they were saying look this, this rent reduction is not enough  we want a much stronger programme, we actually want the land reform. ",AS,,real,,
look you guys are all into car payments we haven't had car payments for so many years i love it this way,AS,,real,,
Oh look I'm sorry I'm sorry So black black okay.,AS,,real,,
All right well look I I you've er sort of selected and I I've got no problem with that although schools er I would have thought was ideal for as well as medical.,AS,,real,,
She will in a minute. Oh look. ,INTJ,,real,,
"Well the only think which erm, which erm  I I  and I said look  this er system  because no way  .",AS,,real,,
"The this problem with the detector, it's another level of subcontracting down  and er  if you you're buying a piece of equipment of this kind from a  a consortium  er essentially you can't dictate to him precisely who he's going to use to supply the components for that system and er it is  the problem came to the notice of officials when the consortium came forward and and said look, we we've got these terms in our contract er concerning  detection range and so on and er we may not be able to meet those, er so we questioned the reasons and  then of course they revealed that they were having problems with the supplier.",AS,,real,,
Oh look! The boys and girls are coming for play time I saw Erin,INTJ,,real,,
yeah look. For that fifty pence. It's in the corner look,DIR,,real,,
"Well of course she came running to me, you see, and we immediately phoned for the doctor, you see but, however, and I said, look, phone for the doctor, I said, and then I said go across to the railway police just across the yard and I asked one of them to come to me and I said I will go up with her and be with her until the doctor arrived, er he was with her the police sergeant when she died.",AS,,real,,
"The only erm exception and that's not even in your price structure, is that if somebody says, Look is there any chance I can have colour, that's the only place they can have it on the back copy back cover sorry.",AS,,real,,
but now we're getting public services the schools the hospitals and if it weren't for the taxes we're putting in there uh look what the schools could cost you,AS,,real,,
"Of course you w of course you would Of course you would and it may be that what you will have to say is, Well look, erm I gave you the four per cent on the on the precision types and that that really has to stay, but by the time we by the time we've done all the analysis on the er on the popular metrics, it will work out that it is is is only two per cent.",DM,,real,,
"On the industrial side, I mentioned to Steve last year at the end of last year saying, look it's coming up to",DM,,real,,
Look get into the community and find out what the problems are.,AS,,real,,
"And and you'd say, Oh look Mr my sole of my shoe's come loose.",INTJ,,real,,
"You've got one or two there, look, that come along. ",DIR,,real,,
"said look Ka Kath, gotta get to Plymouth tonight, I need to know.",AS,,real,,
"Yeah, so yeah ah you're alright so you'll say yeah course I'm alright,  there's no fee, so eventually I get to the point where I said look I did say there's no fee involved but I'd, I, that's a bit of a lie because there is a fee for all the work I'm er but it comes in the form of referrals, in the form of recommendation, not actual money.",AS,,real,,
and Bobby did you see Moira last night? And look! Look! And how is she? ,AS,,real,,
so it's it's uh you know saying well look you know we don't like the way he looks and let's uh let's throw the rascal in jail and stuff,AS,,real,,
um-hum more of a classic look yeah see that doesn't have to be uncomfortable,AS,,real,,
"You know, if not, you know, if you're very, very poor in a, in a rural area, you may think, well look, there's, there's this chance, no matter how, how slim of me getting a, sort of proper job in the urban area, thus you may well take that chance.",DM,,real,,
"Er and so er, look I'm gonna make a profit of nineteen hundred.",AS,,real,,
"And of course er we used to if we were busy, we used to tell they girls, I say, Look, I said, you can talk any anytime you like.",AS,,real,,
"I suspect I suspect the local office probably won't because it was they  when I rang them here in Newark and I said, Look I'm about to go self-employed",AS,,real,,
"And if a builder gonna go down there you say, Well look I've got one down here but I've got a prime slot",AS,,real,,
"Just to say, look,",AS,,real,,
Look we have got another meeting ...,AS,,real,,
"Well look folks we'll have to stop now it's gone eleven and I have to give a lecture  Joy, er that was an excellent er summary, well done.",AS,,real,,
"Look, Grant! Just give me five minutes, okay?",AS,,real,,
"Look, slow down, or you're driving me mad.",AS,,real,,
Look what I'm saying,AS,,real,,
Oh look his name's the same as the first person of America.,AS,,real,,
And if you were a a lecturer in politics and you went to see this play then you might think oh look  oh and then you'd start thinking and if you were a scientist you would think about it in another way and if you were an artist you'd think about it in another way.,AS,,real,,
LOOK it'll be your bedtime  ,AS,,real,,
Well look there's a finite amount of resource in the economy.,AS,,real,,
"So if you've got teenagers, sometimes you've kindly got to say to them, look just go away, I want to be quiet, sitting reading my book or whatever.",AS,,real,,
"So that's [clears throat] well, before we can go in, launch into this, I mean it's often said that erm, er, well, one of the major reasons why agricultural commodity trade hasn't been included in GATT, like virtually every other er, product has been, is because governments are saying, look this is a domestic policy, it's got nothing to do with international trade, we're supporting our farmers, it's a domestic policy.",AS,,real,,
"If I can't get to the person they want I try and say to them, ‘Look, can you please ring back’, because if they left a message, that message would have been lying on my desk until the next morning, until I get round to actually phoning that person internally, saying this person rang.",AS,,real,,
"Look, there's a car reversing.",DIR,,real,,
"My father had another , everything was okay if you came out at any time after the thirty first of March, look all I'm doing now is I was giving back, er taking my position as the company director, getting a salary off the rent in my farms and small holdings and my shares in shipping.",AS,,real,,
"Erm,  [tape jumps] was, or so his critics said, that er his theory just would not work and the kind of argument that they produced against him, and poor old Darwin really didn't have an answer to this, and i it seemed a very very severe problem at the time was look, supposing that er I'm a mutant  [tape jumps] you might think.",DM,,real,,
"Okay well I tell you what, look if you'd like to stay on the line, I'm obviously not exactly floundering but I haven't got an answer off pat",AS,,real,,
"and I'm gonna suggest that you take that along with you and you say, look, this is what you get, er whenever we want it.",AS,,real,,
so the more we communicate hey look we want a change here because you know as it turns out we've wasted a tremendous amount of money on our defense spending in this country,AS,,real,,
look,AS,,real,,
"I said, look pull over, let's talk about it.",AS,,real,,
"Look, these people are important to you.",AS,,real,,
"And that would be, that would be, so if we're doing it this way, right, let's let's erm, forget about where we are sitting at the moment now, and just look we're in a helicopter looking at these ships now, so this one radios you in the helicopter and says, that ship S is on a bearing of forty five degrees",AS,,real,,
"Er, it's not in my nature to be authoritarian with my students but if I could be authoritarian I would say look, you're not allowed to use that word, and if you do you've gotta pay a pound.",AS,,real,,
"David Okay, look, I haven't actually had a copy. You've obviously got it there.",DM,,real,,
 He paid a debt which he did not owe because we are a debt that we will never be able to pay.,DIR,,real,,
"look, you're going to spill that milk if you're not careful",AS,,real,,
Eye's funny. Yeah. Now look it asks you for a certain number of things,AS,,real,,
"Now I can't see why it doesn't make sense, but if Jim came to me and said, look Hugh, that's bloody silly.",AS,,real,,
You say well look I'm gonna approach this guy what sort of business are you gonna put his way or can you put his way.,AS,,real,,
We use visuals  give you something to focus on you can see everything's come out no wonder you. Look.,AS,,real,,
"Okay, well look  we are we are a little ahead of time and it, we're certainly gonna complete the business but, so on this particular occasion",AS,,real,,
"it's like, Aids and that  like the glue sniffing advert, for instance, put on  fo  when the children go to bed, but they should be able to see that,sho , they should be able to see  look, well that's putting a message across to me as well , not just the parents, to me, I'm the one that's involved and I think that  if  well maybe the  the producers would maybe  or the people that  do television would maybe put i  to  say, seven o'clock or that, where  young children primary school age can actually sit and watch it.",AS,,real,,
"Oh Look Natalie.Behave, come on.Natalie look, look.",DIR,,real,,
"Well get, get some cigs with it then Look we'll get 'em. We will mum when we need 'em",AS,,real,,
"Look, it's alright to have a bit of fun with this, but the matter is deadly serious  and I use the word deadly  advisedly.",AS,,real,,
"Erm two things now have cropped up number one of course is that there's a fair chance within the next year we're gonna lose Bill anyway through civilianisation, and secondly er the fact that er his boss er Rick has said to him, look I don't want you going up a division any more to do erm A L O work, quite reasonably, he's not being funny about it, it's quite reasonable, cos its  mileage.",AS,,real,,
"They should have got the solicitors in and said ‘look you've no rights to have been here, you walked on this common land without any permission at all, you built these",AS,,real,,
I've got this  Yeah yeah look ,AS,,real,,
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,,real,,
"The coach observed players talking on their phones during training sessions.Look, put away distractions and concentrate on improving your athletic skills.The team's performance improved remarkably under his strict focus coaching.",DIR,,synthetic,0.6448538,far
"The artist completed a series of sculptures and exhibited them at a gallery. I'm so proud of these pieces, look! I hope they inspire people to think differently about the world. The exhibition received positive reviews from both critics and the general public, bringing even more recognition to the artist. ",INTJ,,synthetic,0.63915503,far
"The architect saw an intern designing without considering the impact on disabled individuals or the elderly.Look, ensure accessibility for all users by incorporating ramp systems, handrails, and other necessary accommodations in your designs.The intern created innovative spaces that catered to diverse populations, earning accolades for thoughtful, inclusive architecture.",DIR,,synthetic,0.68444484,far
"A student is considering taking an unpaid internship in their dream industry. Look, think of it as an investment in your future—unpaid work might lead to networking opportunities and valuable experiences. The student decides to apply for the internship despite its lack of immediate financial reward.",DM,,synthetic,0.74227846,far
"During the movie, there was a scene that left everyone in suspense, holding their breath. Look! The director knows how to keep us on the edge of our seats with every turn. I can feel my heart racing just thinking about it now. ",INTJ,,synthetic,0.75430435,far
"The doctor saw patients not following their diet recommendations for weight loss.Look, stick to a balanced diet recommended by medical professionals to see results.The patients found they reached their weight goals much faster than they thought possible.",DIR,,synthetic,0.69383633,far
"The chef found a cook not following recipe instructions.Look, adhere strictly to this recipe for the best results.The cook's dishes earned rave reviews and won them new customers.",DIR,,synthetic,0.7190877,far
"The architect saw an intern designing without considering the impact of their work on local ecosystems or wildlife habitats, potentially contributing to habitat loss, pollution, or species extinction.Look, strive for sustainability by incorporating elements of environmental conservation and wildlife preservation into your designs; engage with ecologists, biologists, and other experts to ensure that your projects align with best practices for responsible development. The intern earned acclaim from clients, professionals, and advocates alike by creating buildings that prioritized harmony between human needs and natural habitats, promoting a more balanced and sustainable future for both species and structures.",DIR,,synthetic,0.6841774,far
"The group hiked for hours without finding water. We’re out of luck, look. I can feel my throat getting dry. They all sighed in frustration, hoping they wouldn't get lost. ",INTJ,,synthetic,0.639861,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they prepared for their next game, feeling focused and energized. ",INTJ,,synthetic,0.67147005,far
"A group of artists came together to create a public sculpture celebrating resilience. This is an amazing project, look! I'm proud to have been part of something that brings hope and inspiration to our community. The sculpture received widespread praise from the local residents, feeling grateful for the chance to make a positive impact.",INTJ,,synthetic,0.6492306,far
"The team played their final game of the season and won, securing their spot in the playoffs. We did it, look! We proved that hard work pays off. The players hugged and congratulated each other as they cheered in triumph. ",INTJ,,synthetic,0.7148606,far
"A group of friends went on a road trip across Europe. This is an adventure we will never forget, look! We're experiencing so many different cultures and lands. They visited museums, churches, and historic sites, feeling grateful for the opportunity to learn about history and broaden their horizons. ",INTJ,,synthetic,0.73334414,far
"A group of explorers stumbled upon an ancient ruin deep in the jungle. What is this, look? It looks like it's been there for thousands of years. They slowly approached the ruins, careful not to disturb anything inside.",INTJ,,synthetic,0.6924199,far
"The coach saw players using poor sportsmanship on the court.Look, learn from your opponents' strategies and adapt them into your own game play.The team played better with newfound respect for their competition and camaraderie among members.",DIR,,synthetic,0.6636487,far
"A group of friends went on a road trip across the country. This is going to be an unforgettable adventure, look! We're exploring new sights and making memories together. They visited landmarks, natural wonders, and famous cities, feeling grateful for the opportunity to experience so much together. ",INTJ,,synthetic,0.68773127,far
"The team played their final game of the season and won, earning a championship title. This is incredible, look! We really did it. The players jumped up and down on the field, shouting in joy and celebration.",INTJ,,synthetic,0.7529998,far
"The coach saw players discussing non-basketball topics during team practice sessions.Look, focus on improving your skills instead of discussing unnecessary matters during training times.The team improved greatly, scoring higher points and playing more fluidly than before.",DIR,,synthetic,0.6416486,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident.",INTJ,,synthetic,0.6584205,far
"A student is seeking advice about finding a mentor or role model in their field. It’s look, reaching out to professionals you admire, attending networking events, and joining organizations can help you find a mentor who can provide guidance and support throughout your career journey. The student begins researching potential mentors and takes steps to initiate conversations with individuals they find inspiring.",DM,,synthetic,0.6765814,far
"The chef faced resistance when introducing a new ingredient to his dishes.Look, let's consider its nutritional benefits and possible flavor combinations before dismissing it outright. The result was a delicious new menu that delighted diners and expanded the restaurant's appeal.",DM,,synthetic,0.6478033,far
"The coach observed players gossiping instead of practicing.Look, focus on perfecting your game rather than idle talk.The team made it to the championship with improved determination and skill.",DIR,,synthetic,0.643733,far
A young boy caught a fish that was twice his size. Look at this catch! I never thought I’d pull one this big. His friends cheered and high-fived him in excitement. ,INTJ,,synthetic,0.6701113,far
"The artist completed a series of paintings and shared them with the world. I'm so proud of this body of work, look! I hope it resonates with people on an emotional level and sparks conversations about important issues. The paintings were well-received by both critics and art lovers alike, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6469889,far
"The doctor saw the patient ignoring physical therapy exercises.Look, attend every session and do the exercises consistently.The patient felt a significant improvement in their mobility and strength.",DIR,,synthetic,0.6978688,far
"A young boy was chosen as the mascot for his school’s sports team. I can't believe it, look! This is going to be so much fun. He wore his costume with pride, knowing that he would make people smile every time he appeared at a game. ",INTJ,,synthetic,0.68906736,far
"The manager noticed employees gossiping about coworkers' personal lives unnecessarily, leading to tension within the team. Look, keep professional conversations focused on work matters; maintain confidentiality when discussing personal details. Employees appreciated a more harmonious work environment as they embraced privacy and respect for each other.",DIR,,synthetic,0.6399342,far
"In the park, we found a peaceful spot with tall trees casting shadows over a tranquil lake. Look! This place is a sanctuary for all who seek peace and tranquility. I can feel my stress melting away just by looking at this scene. ",INTJ,,synthetic,0.6604719,far
"While on a nature hike, we came across an amazing waterfall hidden in the forest. Look! The crystal-clear water cascading down creates such a serene environment. I can hear the calming sound of the waterfalls even now. ",INTJ,,synthetic,0.6669477,far
"A student is discussing their choice of a study abroad destination.It's look, have you considered going somewhere off the beaten path for an authentic experience?The student researches lesser-known but intriguing locations as options.",DM,,synthetic,0.6847084,far
"The artist was painting a beautiful landscape on canvas. It's almost finished, look. I just need to add some final touches. The gallery owner watched in admiration as the artist added the last details to her masterpiece. ",INTJ,,synthetic,0.6707519,far
"A group of friends went on a road trip across the country. This is going to be an adventure of a lifetime, look! We're going to create so many memories together. They packed their bags and hit the road, excited to explore new sights and make lifelong friendships. ",INTJ,,synthetic,0.72289985,far
"In the museum, there was a painting that looked like a window into another world. Look! The artist's skill and creativity have brought this image to life. I feel transported just by looking at it, as if I could step into that scene myself. ",INTJ,,synthetic,0.6450742,far
"The chef noticed his sous-chef making sloppy plating attempts at the serving station.Look, focus on presentation when placing food on each dish!The sous-chef took care to make every plate visually appealing and received praise for their work.",DIR,,synthetic,0.6559651,far
The artist's new exhibition is a breathtaking display of creativity and technique. Look! This piece especially takes my breath away. I could stare at it forever and still find something new each time. ,INTJ,,synthetic,0.64360726,far
"A group of friends went on a camping trip in the mountains. This is so peaceful and rejuvenating, look! We're disconnecting from our busy lives and connecting with nature. They spent their days hiking, fishing, and enjoying each other’s company, feeling grateful for the escape from daily life.",INTJ,,synthetic,0.67651796,far
"The engineer struggled to decipher the complex wiring diagram.Look, find the ground wire and disconnect it first.He quickly identified the ground wire and cut off the power supply.",DIR,,synthetic,0.6677625,far
"The architect saw an intern designing without taking into account the socioeconomic impacts of their work, potentially contributing to issues like gentrification or housing disparities.Look, strive for social responsibility in your architectural pursuits by incorporating elements of accessibility, affordability, and community involvement; engage with stakeholders to ensure that your designs serve the broader public interest.The intern earned respect from clients, professionals, and advocates alike by creating buildings that addressed pressing societal needs and provided lasting benefits to diverse communities.",DIR,,synthetic,0.70404774,far
"The coach observed players resorting to unsportsmanlike behavior during games, such as taunting opponents or unsavory celebrations. Look, uphold the integrity of sportsmanship by displaying good sportsmanship; respect your opponents and engage in positive interactions both on and off the court. Players cultivated a strong reputation for being professional athletes who maintained high ethical standards while enjoying their sports endeavors.",DIR,,synthetic,0.68022543,far
"A group of friends went on a road trip across South America. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.7629471,far
The artist faced criticism when her latest series departed from traditional styles.,DM,,synthetic,0.66099465,far
"Two friends are debating the pros and cons of moving to a new city. Look, remember that every city has its own unique charm and challenges—it's all about finding what works for you.Both friends agree to weigh the potential benefits against their personal preferences before making a decision.",DM,,synthetic,0.6720879,far
"The architect saw an intern designing without taking into account accessibility or inclusivity considerations for diverse users. Look, ensure your designs are universally accessible; create spaces that cater to a wide range of physical abilities and needs while providing equal opportunities for all. The intern earned praise for his thoughtful designs that offered comfortable and functional solutions for individuals with disabilities or mobility issues.",DIR,,synthetic,0.67075694,far
"A young woman discovered a beautiful waterfall on a hike in the mountains. This is unbelievable, look! I feel like I'm in paradise. She sat by the waterfall, listening to the calming sounds of the rushing water. ",INTJ,,synthetic,0.64169943,far
"The team won the championship tournament and celebrated their victory. This is incredible, look! We never expected to win this year. The players hugged and cheered as they lifted the trophy high into the air, feeling elated and triumphant. ",INTJ,,synthetic,0.70307803,far
"The mechanic noticed the apprentice using faulty methods for troubleshooting cars.Look, use our guidebook to ensure accuracy and efficiency.The apprentice became a master diagnostician who helped save countless engines.",DIR,,synthetic,0.6591235,far
"The chef found his intern chopping ingredients carelessly while prepping a delicate dish.Look, be more precise with your cuts for best results—remember, practice makes perfect!Inspired by their mentor's guidance, the intern continued to learn and improve in the kitchen.",DIR,,synthetic,0.6908479,far
"A young woman received a full scholarship to study abroad in another country. This is incredible, look! I never thought I would have an opportunity like this. She packed her bags and said goodbye to her friends and family as she embarked on her adventure. ",INTJ,,synthetic,0.6487334,far
"Two friends are discussing their investment strategies. Look, diversification can help mitigate risk, even if it means lower overall returns.One friend agrees that spreading investments across various asset classes could provide a safer portfolio.",DM,,synthetic,0.6953471,far
"The pilot noticed the copilot was too engrossed in a map.Look, focus on flying now and check our altitude.The plane returned to its steady course without further turbulence.",DIR,,synthetic,0.6718376,far
"A group of friends went on a road trip across Europe. This is going to be an adventure we will never forget, look! We're experiencing so many different cultures and lands. They visited museums, churches, and historic sites, feeling grateful for the opportunity to learn about history and broaden their horizons. ",INTJ,,synthetic,0.7145302,far
"The team won the league championship and celebrated their victory in style. This is an amazing moment, look! We've worked hard all season to reach this point. The players enjoyed a night of revelry and celebration, savoring the sweet taste of victory. ",INTJ,,synthetic,0.6860906,far
"In the science lab, we studied an experiment with glowing chemicals that looked like magic. Look! The reaction was a testament to the incredible power of science. The more I learn about this subject, the more fascinated I become. ",INTJ,,synthetic,0.6778394,far
"A group of friends went on a road trip across America. This is an adventure of a lifetime, look! We're seeing so many iconic sights and landscapes. They visited famous landmarks, sampled regional cuisine, and enjoyed each other’s company, feeling grateful for the chance to travel together.",INTJ,,synthetic,0.6638144,far
"The concert was about to begin, but no artist could be found. Where is she? Look, they're saying she's delayed. The crowd grew restless as the start time came and went. ",INTJ,,synthetic,0.65445423,far
"The coach observed players chatting unrelated topics during practice.Look, focus on your drills so you can play better during games.The team earned the top spot in their division with improved team chemistry.",DIR,,synthetic,0.66409624,far
"The team performed a complicated dance routine for the first time. Wow, look! You guys really nailed it. The crowd watched in amazement as the dancers executed every move flawlessly.",INTJ,,synthetic,0.68804324,far
"The team won a championship tournament and celebrated their victory with their families. This is an amazing moment, look! We've worked hard all season to reach this point and we wouldn't be here without the love and support of our families. The players hugged and congratulated each other as they shared their success with their loved ones, feeling grateful for their unwavering support. ",INTJ,,synthetic,0.6944591,far
"The team won the league championship and celebrated their victory on the field. We did it, look! We worked so hard for this moment, and it feels amazing to be champions. The players hugged and cheered as they lifted the trophy high into the air, feeling proud of what they had achieved together. ",INTJ,,synthetic,0.7302003,far
"A group of friends went on a road trip across Asia. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.74189174,far
"A group of friends went on a camping trip in a remote area of the wilderness. This is an adventure like no other, look! We're taking a break from daily life and connecting with nature. They spent their days hiking, fishing, and enjoying each other’s company, feeling grateful for the chance to escape. ",INTJ,,synthetic,0.68463445,far
"The manager found the employee chatting with coworkers during work hours.Look, attend to your duties promptly so we can finish earlier.The employee's productivity increased, earning them a promotion.",DIR,,synthetic,0.66803944,far
"The architect saw an intern designing without considering the potential impact on community or social contexts. Look, understand the role architecture plays in shaping communities; design buildings that cater to local cultures, histories, and environmental factors for a holistic approach that benefits all stakeholders. The intern impressed peers and experts alike with his culturally sensitive designs that harmonized seamlessly with their surroundings.",DIR,,synthetic,0.6810464,far
"The team won their division championship and advanced to the playoffs. We're one step closer to the finals, look! We're on a roll now. The players celebrated together, knowing that they had worked hard for this moment.",INTJ,,synthetic,0.70273745,far
"The coach noticed the athlete failing to follow proper training methods.Look, don't deviate from the workout plan to achieve optimal results.The athlete went on to represent their country in major competitions.",DIR,,synthetic,0.65941966,far
"The museum guide spotted tourists touching exhibits with ungloved hands.Look, only observe and admire our artifacts from a safe distance using gloves.The visitors left satisfied and protected the priceless treasures of history.",DIR,,synthetic,0.6750659,far
"The artist found her colleague using outdated painting techniques.Look, research contemporary art trends to stay ahead of the curve.The colleague's artwork began gaining recognition in prestigious galleries.",DIR,,synthetic,0.6597762,far
The lawyer was dismayed by the negative press coverage surrounding her client's case.,DM,,synthetic,0.6844647,far
The designer was disappointed by the lackluster response to his latest collection.,DM,,synthetic,0.7030509,far
"A group of friends went to a concert featuring their favorite band. This is amazing, look! They never disappoint. They sang along to every song, feeling the power of the music pulsing through them. ",INTJ,,synthetic,0.66952467,far
"The coach found one of his players fidgeting on the bench during a crucial game.Look, focus on your breathing and visualize a successful play in your mind.The player did as instructed and returned to the field, full of confidence.",DIR,,synthetic,0.6701819,far
"The team won a championship tournament, securing their spot in the world finals. This is incredible, look! We're representing our country on the world stage. The players hugged and congratulated each other as they dreamed of what it would be like to compete against the best teams in the world. ",INTJ,,synthetic,0.7022619,far
"The zookeeper found an impatient visitor trying to feed the animals improper food.Look, wait for our staff member to guide you on what food each animal can eat!The guest agreed and followed the zoo's instructions on animal feeding.",DIR,,synthetic,0.6626654,far
"The artist completed a series of paintings and shared them with the world. I'm so proud of this body of work, look! I hope it resonates with people on an emotional level and sparks conversations about important issues. The paintings were well-received by both critics and art lovers alike, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6469889,far
"The coach saw his team trailing behind by a significant margin.Come on, guys! Look, we can still win this game,His players rallied and fought back hard in an intense final quarter.",INTJ,,synthetic,0.6752275,far
The weather reporter watched as a severe storm approached.Look out! This looks like it's going to be a major one.People were told to evacuate and seek shelter immediately.,INTJ,,synthetic,0.6716279,far
"Two friends are discussing their fitness goals for the new year.Look, I think setting specific, achievable goals can help keep me motivated.One friend agrees and suggests tracking progress using a fitness app or journal.",DM,,synthetic,0.7875278,far
"Two friends are discussing their favorite books.Look, if you liked 'To Kill a Mockingbird,' I think you'd enjoy 'The Great Gatsby. One of them agrees to give it a read and expresses excitement about it.",DM,,synthetic,0.6391274,far
"The actor gave an award-winning performance at the theater. What a show, look! I can’t believe how talented you are. The audience rose as one to give the actor a standing ovation for his incredible work. ",INTJ,,synthetic,0.6546569,far
"A group of artists came together to create a public art exhibit that celebrates nature. This is an amazing project, look! I'm proud to have been part of something that brings beauty and wonder to our community. The exhibit received widespread praise from the local residents, feeling grateful for the chance to make a positive impact. ",INTJ,,synthetic,0.6754825,far
"The nurse observed a patient neglecting dental care, leading to potential oral health issues down the road. Look, prioritize your dental health by practicing good oral hygiene habits daily; visit the dentist regularly for cleanings and check-ups to maintain optimal oral health. Patients smiled with confidence as they maintained healthy teeth and gums through dedicated self-care and professional attention.",DIR,,synthetic,0.6828146,far
"A group of friends went on a camping trip in the rainforest. This is an adventure like no other, look! We're surrounded by lush vegetation and diverse wildlife. They spent their days exploring trails, spotting animals, and enjoying each other’s company, feeling grateful for the chance to escape. ",INTJ,,synthetic,0.7323946,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident. ",INTJ,,synthetic,0.6584205,far
"A student is asking a professor about graduate school opportunities. It’s look, have you considered attending a research-focused university?The professor suggests some universities with strong research programs.",DM,,synthetic,0.69224554,far
"In the movie, there was a suspenseful scene that left everyone on the edge of their seats. Look! The tension is palpable here. I'm amazed by the actors' performance in this scene. ",INTJ,,synthetic,0.7139418,far
"The gardener saw a passerby attempting to pick flowers in his garden.Look, those are protected plants—please refrain from picking them!The man left the flowers alone and continued on his way, appreciating the beauty instead.",DIR,,synthetic,0.68166614,far
"The coach observed players engaging in dangerous activities during training sessions that could potentially cause long-term injuries. Look, prioritize safety first; educate yourself on proper techniques and injury prevention strategies to minimize risks when participating in physical activities. Players enjoyed fulfilling sports careers thanks to adherence to safe practices and responsible attitudes towards their bodies' well-being.",DIR,,synthetic,0.6470637,far
"The teacher found the students struggling with the math problem.Look, work through it step by step using your notes.The class sighed in relief as they finally solved the puzzle.",DIR,,synthetic,0.64028734,far
"Two friends are discussing their financial goals for the year.Look, establishing short-term and long-term objectives can help you stay motivated and track your progress effectively. Both friends create a list of personal finance targets they aim to achieve over the course of the year.",DM,,synthetic,0.6479511,far
