sample,function,label,source,cosine_dist_to_real,dist_bucket
"And in the closing pages of the book, he answers this  this er, problem, by saying, well look, er, you don't have to base morality, civilization, and social order on an illusion.",AS,,real,,
Look no let me just tell you what the,DM,,real,,
"Of course you w of course you would Of course you would and it may be that what you will have to say is, Well look, erm I gave you the four per cent on the on the precision types and that that really has to stay, but by the time we by the time we've done all the analysis on the er on the popular metrics, it will work out that it is is is only two per cent.",DM,,real,,
"oh look I've got all the tissues are used up, I'll have to go upstairs, let's see if there's one in my shopping bag, your nose is streaming Bryony  you can't get out",AS,,real,,
"I say to them, ‘Look, don't start planning this whole thing on your own from the beginning.",AS,,real,,
"to me and say look I agreed and I will say to the other forms that they've go , they've all got",AS,,real,,
"I dunno I mean I'll mention it to the deputy again and say look we're getting towards the end of a financial year, there will be some departments underspent because er suppliers can't meet deadlines and really you should keep in mind that w we haven't got er we can't just pluck five thousand pounds out of our budget.",AS,,real,,
[laughter] and as near as i could tell seeing that was basically {antimetric} propaganda cause anyone who would say well look i can either buy a pound of something at four hundred sixty four point six grams which of course they couldn't weigh it out accurately anyway um,AS,,real,,
there is the backview look. I mean that's that's a backdoor,DIR,,real,,
"On the industrial side, I mentioned to Steve last year at the end of last year saying, look it's coming up to",DM,,real,,
We can discuss thatMm Well Look QS fees are part of the seventy percent of the scaled fees Of course they are,AS,,real,,
"My father had another , everything was okay if you came out at any time after the thirty first of March, look all I'm doing now is I was giving back, er taking my position as the company director, getting a salary off the rent in my farms and small holdings and my shares in shipping.",AS,,real,,
"For example, erm, in erm, paranoia, delusions of persecution where people believe that [cough]  is plotting against them, and no matter what you do, erm, you know if you said well look, we can prove to you we are not plotting against you, the paranoic says to you, why do you want to prove this to me, if it's not true, you know.",AS,,real,,
oh Bobby1 difference? LOOK let me get me tights. There's some tights.,AS,,real,,
"Ah look, she's back.",DIR,,real,,
"Okay, well look  we are we are a little ahead of time and it, we're certainly gonna complete the business but, so on this particular occasion",AS,,real,,
"He's going, Ooh look there's a little tiny thin bit there I haven't done Oh",INTJ,,real,,
yknow look i'm doing really well look how wonderful everything is,AS,,real,,
"they've said oh look, this is Freud's Lamarckism, we know this is all wrong, so let's forget all that because it's not essential to Freud.",AS,,real,,
"and we'd been up all night serving troops and er, you see, and then the Manager said, well look er  now and have some breakfast before we get th another telegram and we were",AS,,real,,
"well look erm, my Lord the fact that, I, I think the answer would go like this, that, if the agent had sued the name then the defence would of been similar to that which is raised here, erm, but it would probably, it would of had additional elements because the name would have been enforcing  through a, a, a slightly a slightly different",AS,,real,,
"[laugh] But then he se he seemed then as if he'd think twice before he'd do anything  when he used to come in you know I er I said to him I said look  we used to call him in them days you know, now what did you that for?",AS,,real,,
but even i've said hey look you're fascinated with this you sit and listen to the Cowboys let me run in here and i'll do some things and i'll come back and you don't have to miss he'll say nah nah nah,AS,,real,,
"Well look, I mean why don't I leave it to you to get in contact with",AS,,real,,
look what I've got! I founded you ,DIR,,real,,
"We didn't make the decision to find out, look I've got a complimentary ticket, and perhaps I don't have to queue here, perhaps I might have to, but I'll go and find out.",AS,,real,,
Doesn’t look as if it’s going to be dry to me. Look! It's a little. I Know. Island ,DIR,,real,,
but [vocalized-noise] they don't look you know like uh [vocalized-noise] she had complained about it one time and the girl said she was sorry she picked up these utensils and and when back and grabbed some new ones and then put the new ones back down and the new ones looked worse than the ones that she took away so she is not even looking you know and,AS,,real,,
"Look, I understand your concerns — let's present a clear, logical case for why this approach will benefit our company. By doing so, he gained support from peers and supervisors alike.",DM,,real,,
so it's it's uh you know saying well look you know we don't like the way he looks and let's uh let's throw the rascal in jail and stuff,AS,,real,,
"What sort of, erm, pressure or involvement or leadership ought to be given, or wh , yeah, what pressure ought to be put on the business sector, in order that it should sort of, conform ... conform is not a very good word, in order, it's ability to to contribute to the voluntary sector, and engage with it, should not be based upon individual and enlightened examples, such as I B M's, but should pull upwards the rest of the business sector, in other words, should N C V O actually says to the business sector as a whole, look, we think globally this is what you ought to be doing",AS,,real,,
"And  going on from that surely we argue that the May the fourth directive  came about or certainly was, was put out as this is what the peasants  three times the peasants had demanded land return  I E they were in advance of the Party, they were more radical, they, they were, in a way they were saying look this, this rent reduction is not enough  we want a much stronger programme, we actually want the land reform. ",AS,,real,,
"Again I think if Freud and Bullitt were here today, they'd say, well look we did, in fact, have quite a lot of data, because I, Bullitt knew Wilson intimately for several years and worked with him, and er, Freud had rarely the stuff in erm, in all papers of Woodrow Wilson in the library of Congress or wherever they were, and he had a great deal of data.",AS,,real,,
"And he uses a picture, he says, look, you're gonna come and you're, you're drawing this water  and you're gonna come back tomorrow and get some more, and the next day you'll come with your jugs and have some more water, and that's the story of your life, coming back again, and again, and again  but the, the water that I will give you, that won't be an external source outside of you, that's gonna be within you!",AS,,real,,
"look, you're going to have it on the floor, will you hold it up straight please ... or I might have to scream, shall I scream?, it's alright Richard he didn't spill any",AS,,real,,
Now look.,DIR,,real,,
"Well I don't know,ha ha haven't you got a position where er as, as we began to, to see last week, there is this radicalization coming in but the, the  er i i it's the peasants who've moved to the left of the Party, you're right, that they are inappropriate to this very moderate policy of rent reduction  erm a tax on collaborators  land is being redistributed  and isn't saying right we,i i in the same way that, that Mao was identifying the problem in  in  , either you, you follow the masses or you, you lead them but, but thereof we are behind them  and a sense the Party has gotta recognize that, it's gotta catch up with the masses  and isn't that first paragraph saying look this is the way you should be going, that there are peasants who are redistributing the land and land reform is in effect taking place and that's what we want to see",AS,,real,,
"look, Have you been stealing your father's socks?",AS,,real,,
LOOK DON’T DO THAT,AS,,real,,
"Now then I was going to ask one simple question and that is, has anyone thought about keep sending postcards to people, er if the, erm reply is going to be delayed in any way, because at least then the person if there's sufficiently good reference will be able to, phone up and say look you know, yes I'm not happy, it seems to me that that would be a way forward on that, erm.",AS,,real,,
yeah that's uh you know it it it it could blow things right away for them you know unless they say well look i mean unless they walk it won't,DIR,,real,,
"And of course er we used to if we were busy, we used to tell they girls, I say, Look, I said, you can talk any anytime you like.",AS,,real,,
Well look there's a finite amount of resource in the economy.,AS,,real,,
 Look if I take my hair off  I'm gonna finish up with an old girl with a bloody Zimmer frame.,AS,,real,,
Oh look! The boys and girls are coming for play time I saw Erin,INTJ,,real,,
"I said, well look, we intend to fax through to Roy saying, yes we want to do business with you.",AS,,real,,
"Look, there's your little spade.",DIR,,real,,
And if you were a a lecturer in politics and you went to see this play then you might think oh look  oh and then you'd start thinking and if you were a scientist you would think about it in another way and if you were an artist you'd think about it in another way.,AS,,real,,
we've that's that's the we're look we look it as as yeah we're living like this now but it's a short term investment for for a better lifestyle later on,AS,,real,,
Look get into the community and find out what the problems are.,AS,,real,,
"I have to carry my tetanus card so that if I was er injured and unconscious and not being able to say that I've had the horse serum, the doctor thinking, Oh look look he's got lots of soil in that cut, er give him a quick injection of the horse serum, that could actually be fatal.",INTJ,,real,,
"Well look  why don't you just sketch it out on there so I know the sort of thing that yo  oh, you've got one have you?",AS,,real,,
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,,real,,
um-hum more of a classic look yeah see that doesn't have to be uncomfortable,AS,,real,,
"Gosh, balm cake doesn't have any essence at all, you know, erm that'll be astonishing finding is, whereas your point is, look it might just be some of all these things in some proportion or some ratio.",AS,,real,,
"Look, it's got a lovely little spirit stove underneath, it's got a boar hunt engraved right round the middle.",AS,,real,,
Oh look his name's the same as the first person of America.,AS,,real,,
"So we'll be saying, look these are the core sizes,",INTJ,,real,,
"Yes, and one of the great ironies is that when I'm talking to students about the nature of history, one of the first things I try and say to them is ‘Look, don't have this idea that there's a great bundle of documents lying in an attic, and this is the way that history works, that people make a sensational discovery and then they write a book about it.",AS,,real,,
And look I mean she'd never spend,DM,,real,,
"Yes, okay, well look if you'd actually asked me before we started, I could have actually found the number.",AS,,real,,
"But what about when, I dunno i it   in his speech he's being very honest and saying well look we really need the support blah blah and the and then tries to put this er bit in about erm Marxist Leninism",AS,,real,,
and you know but she's been really good and she hasn't really said much and i go well look you know today we're going to go out and get something so we went out and blew about a hundred bucks but you know for us that's a that's huge for me you know but you know some people do it every weekend,AS,,real,,
Patients experienced improved health outcomes thanks to productive dialogue and shared decision-making regarding their care.,DIR,,real,,
look look out there.,DIR,,real,,
"But it was then, it was from er  shop floor  that I  that the, when the  call went out for volunteers for, for the armed forces which initially was called Land Defence Volunteers, L D V, which eventually was broken down to  [laughing] look, duck and vanish army.",DIR,,real,,
"And and you'd say, Oh look Mr my sole of my shoe's come loose.",INTJ,,real,,
"Well now, what they've done something which I think if there  as I said to you in the first place, if they'd have run their cards  played their cards right, they could have said to that fellow ‘look you've got no rights to be here, we never gave you planning’  what's wrong with this planning people, they step here and they step there, there's",AS,,real,,
"And say ‘look, part of growing up means that you're going to have to deal with nastiness’",AS,,real,,
and the only way you know what i mean they say oh look this is great this this s[lices]- slices bread but they don't tell you that [noise] that it also mashes it at the same time and uh so that,AS,,real,,
"Okay well I tell you what, look if you'd like to stay on the line, I'm obviously not exactly floundering but I haven't got an answer off pat",AS,,real,,
and there were sounds of things breaking and you know you look you know we at one point we woke up to the sound of the uh the electric lines being ripped off our house and,AS,,real,,
"In the next step of the argument, he then said, well, religion is a transference, and therefore a form of infantilism, so now he seems to be criticizing religion, but if he's criti criticizing religion by saying it's an illusion, surely he's jeopardizing civilization, because the danger, as he points out in the book, if you take religion away from people, you say, look, this is just an illusion, God doesn't exist.",AS,,real,,
"They should have got the solicitors in and said ‘look you've no rights to have been here, you walked on this common land without any permission at all, you built these",AS,,real,,
was saying he agreed with me and i said look even your dad thinks that in this case,AS,,real,,
"Oh Look Natalie.Behave, come on.Natalie look, look.",DIR,,real,,
Look! They've all opened out. Can you see all the new little leaves on the conker tree? ,DIR,,real,,
"What's happened Lisa Look, if I press those two fingers, can you see they go white?",DIR,,real,,
"A group of artists came together to create a mural in their community. This is going to be amazing, look! We can't wait to see how it turns out. They worked together for weeks, painting every detail with precision and passion. ",INTJ,,synthetic,0.6385697,far
"In the science lab, we observed an experiment with glowing chemicals. Look! It's like a scene from a sci-fi movie. The glowing reaction was so fascinating. ",INTJ,,synthetic,0.6341243,far
"The lifeguard saw some swimmers engaging in roughhousing in the pool.Look, play safely and consider others around you so that everyone can enjoy their swim!The swimmers apologized and promised to maintain a friendly atmosphere at the pool.",DIR,,synthetic,0.6805388,far
"A group of friends went on a road trip across Asia. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.74189174,far
"The team played their final game of the season and won, earning a championship title. This is incredible, look! We really did it. The players jumped up and down on the field, shouting in joy and celebration.",INTJ,,synthetic,0.7529998,far
"A young boy was chosen as the mascot for his school’s sports team. I can't believe it, look! This is going to be so much fun. He wore his costume with pride, knowing that he would make people smile every time he appeared at a game. ",INTJ,,synthetic,0.68906736,far
"In the movie, there was a suspenseful scene that left everyone on the edge of their seats. Look! The tension is palpable here. I'm amazed by the actors' performance in this scene. ",INTJ,,synthetic,0.7139418,far
"The coach observed players resorting to unsportsmanlike behavior during games, such as taunting opponents or unsavory celebrations. Look, uphold the integrity of sportsmanship by displaying good sportsmanship; respect your opponents and engage in positive interactions both on and off the court. Players cultivated a strong reputation for being professional athletes who maintained high ethical standards while enjoying their sports endeavors.",DIR,,synthetic,0.68022543,far
She was concerned about her company's response to recent environmental concerns.,DM,,synthetic,0.6350241,far
"The manager found the employee chatting with coworkers during work hours.Look, attend to your duties promptly so we can finish earlier.The employee's productivity increased, earning them a promotion.",DIR,,synthetic,0.66803944,far
"The firefighter saw a fellow team member attempting to fight the blaze singlehandedly.Look, call for backup—we work best together to control the flames effectively!The firefighters worked collaboratively and succeeded in containing the fire before it spread further.",DIR,,synthetic,0.6459149,far
"The architect saw an intern designing without taking into account the socioeconomic impacts of their work, potentially contributing to issues like gentrification or housing disparities.Look, strive for social responsibility in your architectural pursuits by incorporating elements of accessibility, affordability, and community involvement; engage with stakeholders to ensure that your designs serve the broader public interest.The intern earned respect from clients, professionals, and advocates alike by creating buildings that addressed pressing societal needs and provided lasting benefits to diverse communities.",DIR,,synthetic,0.71081305,far
"The architect saw an intern designing without considering the impact of their work on local ecosystems or wildlife habitats, potentially contributing to habitat loss, pollution, or species extinction.Look, strive for sustainability by incorporating elements of environmental conservation and wildlife preservation into your designs; engage with ecologists, biologists, and other experts to ensure that your projects align with best practices for responsible development. The intern earned acclaim from clients, professionals, and advocates alike by creating buildings that prioritized harmony between human needs and natural habitats, promoting a more balanced and sustainable future for both species and structures.",DIR,,synthetic,0.7327223,far
"A group of friends went on a camping trip in the mountains. This is an adventure like no other, look! We're surrounded by breathtaking scenery and fresh air. They spent their days exploring trails, climbing peaks, and enjoying each other’s company, feeling grateful for the escape from daily life. ",INTJ,,synthetic,0.6878307,far
"The team won a championship tournament and advanced to the world finals. We can't believe we made it this far, look! We're ready to represent our country on the global stage and show what we're capable of. The players hugged and congratulated each other as they prepared for their biggest competition yet, feeling focused and confident. ",INTJ,,synthetic,0.6584205,far
"The nurse observed a patient neglecting dental care, leading to potential oral health issues down the road. Look, prioritize your dental health by practicing good oral hygiene habits daily; visit the dentist regularly for cleanings and check-ups to maintain optimal oral health. Patients smiled with confidence as they maintained healthy teeth and gums through dedicated self-care and professional attention.",DIR,,synthetic,0.6828146,far
"Two friends are discussing how they can better manage their digital footprints and protect their privacy online.Look, using strong passwords, avoiding oversharing personal information, and regularly reviewing privacy settings on social media accounts are essential for maintaining control over one's online presence. Both friends decide to implement new strategies for managing their digital footprints more securely.",DM,,synthetic,0.7437316,far
"The nurse observed a patient neglecting personal hygiene, potentially leading to various medical issues or exacerbating existing conditions. Look, recognize the importance of cleanliness in maintaining good health; practice regular handwashing, oral care, and bathing while staying current on vaccinations to reduce your vulnerability to illnesses.Patients experienced improved physical well-being thanks to conscientious self-care routines and vigilance regarding hygienic practices.",DIR,,synthetic,0.6360165,far
"The parent watched as their child tried to climb a high fence.Look, don't do that! Let me help you find an open gate instead.They worked together and safely left the playground through a designated exit.",DIR,,synthetic,0.651891,far
"The art teacher observed some students attempting to mix colors recklessly.Look, try mixing complementary colors first before adding secondary ones for more vibrant results.The students diligently followed their teacher's advice, resulting in a beautiful palette.",DIR,,synthetic,0.6702635,far
"The team won the league championship and celebrated their victory in style. This is an amazing moment, look! We've worked hard all season to reach this point. The players enjoyed a night of revelry and celebration, savoring the sweet taste of victory. ",INTJ,,synthetic,0.6416352,far
"John had been working tirelessly on his project. That’s, look, almost finished. You should see it now. His friends clapped him on the back in congratulations. ",INTJ,,synthetic,0.63660234,far
"The coach saw players being disrespectful towards referees during matches.Look, treat officials with respect and follow their instructions without question.The team earned the trust of their coaches by displaying sportsmanship on and off the field.",DIR,,synthetic,0.665992,far
"The librarian watched as students passed books between each other without wearing gloves.Look, remember to wear disposable gloves when handling library books!The students understood the importance of protecting books from germs and bacteria.",DIR,,synthetic,0.64015186,far
"Two friends are discussing their future travel plans. Look, if you love history, consider visiting Athens and Rome. One of them excitedly agrees to plan a trip focused on historical sites.",DM,,synthetic,0.6937016,far
"The coach noticed a player trying to mimic another player's unique play style.Look, find your own playstyle that highlights your natural skills rather than copying others.Empowered by self-discovery, the player became more confident on the field and began playing with their signature flair.",DIR,,synthetic,0.6843291,far
"The coach observed players giving up easily when faced with adversity or failure, allowing discouragement to overshadow determination and hard Work. Look, embrace resilience by pushing past obstacles and learning from setbacks; recognize that failure is an essential aspect of growth and perseverance, not a sign of weakness or defeat. Players developed winning mindsets by adapting quickly to challenges, adopting strategies for improvement, and displaying grit in the face of adversity.",DIR,,synthetic,0.6352296,far
"Two friends are discussing how best to save for a future vacation. Look, cutting back on non-essential expenses can help us reach our savings goal more quickly.Both friends agree to reevaluate their budget and allocate funds toward the vacation.",DM,,synthetic,0.65505517,far
The weather reporter watched as a severe storm approached.Look out! This looks like it's going to be a major one.People were told to evacuate and seek shelter immediately.,INTJ,,synthetic,0.66203624,far
"A student is seeking advice on choosing a career path.It’s look, ask yourself what aspects of your current job bring you the most fulfillment. The student considers their passions and strengths as they explore potential careers.",DM,,synthetic,0.68116844,far
He was frustrated by his boss's refusal to consider alternative solutions for the project.,DM,,synthetic,0.6674019,far
"The team played their final game of the season and won, securing their spot in the playoffs. We did it, look! We proved that hard work pays off. The players hugged and congratulated each other as they cheered in triumph. ",INTJ,,synthetic,0.7148606,far
"A group of friends went on a camping trip in the mountains. This is so peaceful and rejuvenating, look! We're disconnecting from our busy lives and connecting with nature. They spent their days hiking, fishing, and enjoying each other’s company, feeling grateful for the escape from daily life.",INTJ,,synthetic,0.63899183,far
"The manager found an employee making personal calls during work hours.Look, refrain from these distractions until your break is here.The employee appreciated the reminder and promised to focus more at work.",DIR,,synthetic,0.6508932,far
"A student is seeking advice about networking and making connections in their field.It’s look, attending industry events, connecting with professionals on LinkedIn, and joining relevant organizations can help expand your network. The student begins researching opportunities to connect with others in their chosen industry.",DM,,synthetic,0.6364758,far
"The coach found one of his players fidgeting on the bench during a crucial game.Look, focus on your breathing and visualize a successful play in your mind.The player did as instructed and returned to the field, full of confidence.",DIR,,synthetic,0.6701819,far
"The team won a championship tournament and celebrated their victory in grand style. This is an amazing moment, look! We've worked hard all season to reach this point. The players enjoyed a night of revelry and celebration, savoring the sweet taste of victory. ",INTJ,,synthetic,0.66237414,far
"The coach saw the athletes warming up carelessly.Look, stretch thoroughly and focus on your breathing.The team scored the winning goal with their improved agility.",DIR,,synthetic,0.6982755,far
"A student is seeking advice about finding a mentor or role model in their field. It’s look, reaching out to professionals you admire, attending networking events, and joining organizations can help you find a mentor who can provide guidance and support throughout your career journey. The student begins researching potential mentors and takes steps to initiate conversations with individuals they find inspiring.",DM,,synthetic,0.6765814,far
"A group of friends went on a road trip across South America. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.7629471,far
"The chef noticed his sous-chef making sloppy plating attempts at the serving station.Look, focus on presentation when placing food on each dish!The sous-chef took care to make every plate visually appealing and received praise for their work.",DIR,,synthetic,0.6559651,far
"The manager noticed employees wasting company resources such as paper, ink, or energy unnecessarily. Look, be mindful of your actions and avoid unnecessary consumption; wastefulness can strain budgets and negatively impact the environment. Employees reduced their carbon footprint while simultaneously boosting company profits through responsible use of resources.",DIR,,synthetic,0.66910845,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they cheered in triumph, feeling proud of what they had accomplished together. ",INTJ,,synthetic,0.66765803,far
"The coach observed players underestimating opponents' strengths or abilities during games, leading to unexpected losses. Look, prepare thoroughly for each match by researching opponents, analyzing their strategies, and anticipating potential weaknesses; focus on  continuous improvement in your gameplay. Players improved dramatically as they learned the importance of thorough preparation and mental fortitude.",DIR,,synthetic,0.6360643,far
"The explorer found an ancient artifact deep within the cave.Look, a Mayan golden mask!His colleagues gathered around to examine it closely.",INTJ,,synthetic,0.69787085,far
"A young woman received a full scholarship to study abroad in another country. This is life-changing, look! I can't wait to see what I will learn and experience. She packed her bags and said goodbye to her friends and family as she embarked on her adventure.",INTJ,,synthetic,0.65197027,far
"A student is discussing their choice of a study abroad destination.It's look, have you considered going somewhere off the beaten path for an authentic experience?The student researches lesser-known but intriguing locations as options.",DM,,synthetic,0.6847084,far
"The group of friends went on a camping trip in the woods. Wow, this is beautiful, look! It feels like we're in another world. They set up camp and spent the night telling ghost stories and roasting marshmallows over a fire. ",INTJ,,synthetic,0.64368653,far
"A student is asking a professor about graduate school opportunities. It’s look, have you considered attending a research-focused university?The professor suggests some universities with strong research programs.",DM,,synthetic,0.69224554,far
The boy opened the present nervously.Look! It's a brand new bicycle!He leapt off his seat in joy and rode around the room.,INTJ,,synthetic,0.6683483,far
"The architect saw an intern designing without considering the potential impact on community or social contexts. Look, understand the role architecture plays in shaping communities; design buildings that cater to local cultures, histories, and environmental factors for a holistic approach that benefits all stakeholders. The intern impressed peers and experts alike with his culturally sensitive designs that harmonized seamlessly with their surroundings.",DIR,,synthetic,0.70793414,far
"The lifeguard noticed a swimmer struggling against strong currents near the deep end.Look, float on your back until I can get to you—I'll guide you safely to shallower waters!The lifeguard managed to assist the swimmer without incident and ensure their safety at all times.",DIR,,synthetic,0.68202317,far
"The coach saw his team trailing behind by a significant margin.Come on, guys! Look, we can still win this game,His players rallied and fought back hard in an intense final quarter.",INTJ,,synthetic,0.6752275,far
I walked into the room and saw my family all dressed up for a surprise party. Look! They went all out to make this special. After: It's going to be an unforgettable night.,INTJ,,synthetic,0.65904796,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off and that we are a force to be reckoned with. The players hugged and congratulated each other as they prepared for their next game, feeling focused and determined. ",INTJ,,synthetic,0.6489857,far
"The coach noticed the athlete failing to follow proper training methods.Look, don't deviate from the workout plan to achieve optimal results.The athlete went on to represent their country in major competitions.",DIR,,synthetic,0.65941966,far
"A young boy was chosen as the mascot for his school’s sports team. I'm so excited to be a part of this team, look! I can't wait to show my spirit and support our players. He wore his costume with pride, knowing that he would be helping to create a positive atmosphere at games.",INTJ,,synthetic,0.6829368,far
"The orchestra conductor observed one musician lagging behind the rest during rehearsals.Look, try to play with more enthusiasm—I believe in your talent!Encouraged, the musician improved and caught up with the ensemble's tempo.",DIR,,synthetic,0.6904422,far
"The doctor saw patients using incorrect techniques while practicing exercises at home.Look, follow the correct instructions provided by medical professionals for optimal results.Patients reported remarkable improvements with proper guidance on exercise methods.",DIR,,synthetic,0.72665906,far
The designer was disappointed by the lackluster response to his latest collection.,DM,,synthetic,0.73533666,far
"She was overwhelmed by the number of tasks she had to complete.Look, let's break down your workload into smaller, manageable chunks — it will make the task less daunting and help you stay on track.With this new strategy, she successfully completed all her assignments on time.",DM,,synthetic,0.68110585,far
"The zookeeper found an impatient visitor trying to feed the animals improper food.Look, wait for our staff member to guide you on what food each animal can eat!The guest agreed and followed the zoo's instructions on animal feeding.",DIR,,synthetic,0.6626654,far
"The team won the league championship and celebrated their victory on the field. This is unbelievable, look! We never thought we would be here. The players hugged and cheered as they lifted the trophy high into the air, feeling overwhelmed with emotion. ",INTJ,,synthetic,0.67725164,far
"Two friends are discussing their investment strategies. Look, diversification can help mitigate risk, even if it means lower overall returns.One friend agrees that spreading investments across various asset classes could provide a safer portfolio.",DM,,synthetic,0.6953471,far
"A family gathered for a reunion at their grandparents' house. What a wonderful sight, look! It's been too long since we’ve all been together. They hugged and chatted as they reminisced about old times. ",INTJ,,synthetic,0.6533225,far
"The team won a championship tournament and celebrated their victory with their friends. This is an amazing moment, look! We've worked hard all season to reach this point and we wouldn't be here without the support of our friends. The players hugged and congratulated each other as they shared their success with their loved ones, feeling grateful for their unwavering support. ",INTJ,,synthetic,0.66917443,far
"The archaeologist found a mysterious object deep in the ground.Look here, this is unlike anything we've ever seen before.Scientists are still debating its origins and purpose today.",INTJ,,synthetic,0.6536666,far
"The museum guide spotted tourists touching exhibits with ungloved hands.Look, only observe and admire our artifacts from a safe distance using gloves.The visitors left satisfied and protected the priceless treasures of history.",DIR,,synthetic,0.6810671,far
"The doctor saw the patient ignoring physical therapy exercises.Look, attend every session and do the exercises consistently.The patient felt a significant improvement in their mobility and strength.",DIR,,synthetic,0.6978688,far
"The chef prepared a dish that looked so delicious it seemed almost too good to be true. Look! Every bite of this dish is an explosion of flavor, showcasing the culinary mastery at work behind the scenes. I can't wait to see what they've planned for the rest of the meal.",INTJ,,synthetic,0.6644891,far
"During a concert, there was a moment where the performers locked eyes, sharing an electric connection with the audience. Look! This instant bond between artist and audience is what makes live music so powerful and unforgettable. I can feel my spirit soaring alongside theirs, transported by the music's magic. ",INTJ,,synthetic,0.666728,far
"The team won a championship tournament and celebrated their victory with their families. This is an amazing moment, look! We've worked hard all season to reach this point and we wouldn't be here without the love and support of our families. The players hugged and congratulated each other as they shared their success with their loved ones, feeling grateful for their unwavering support. ",INTJ,,synthetic,0.6944591,far
"The team won the league championship and celebrated their victory on the field. We did it, look! We worked so hard for this moment, and it feels amazing to be champions. The players hugged and cheered as they lifted the trophy high into the air, feeling proud of what they had achieved together. ",INTJ,,synthetic,0.65769434,far
"The group hiked for hours without finding water. We’re out of luck, look. I can feel my throat getting dry. They all sighed in frustration, hoping they wouldn't get lost. ",INTJ,,synthetic,0.639861,far
"The coach observed players showing disregard for the opposing team's dignity or safety during games, leading to increased animosity and unsportsmanlike conduct. Look, practice good sportsmanship by treating opponents with respect; honor the spirit of competition while remaining mindful of fairness and player safety at all times. Players cultivated a strong reputation for being professional athletes who prioritized sportsmanship and camaraderie over animosity or aggression.",DIR,,synthetic,0.6694289,far
"In the bustling market, a vendor displayed a unique painting. Look! The colors are vibrant and the details are stunning. Customers stopped to marvel at the artwork. ",INTJ,,synthetic,0.668084,far
"During the movie, there was a scene that left everyone in suspense, holding their breath. Look! The director knows how to keep us on the edge of our seats with every turn. I can feel my heart racing just thinking about it now. ",INTJ,,synthetic,0.76613826,far
He was dismayed by the poor response to his latest marketing campaign.,DM,,synthetic,0.6335049,far
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off and that we are a force to be reckoned with. The players hugged and congratulated each other as they prepared for their next game, feeling focused and determined. ",INTJ,,synthetic,0.6489857,far
"The team won a championship tournament and advanced to the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they prepared for their next game, feeling focused and energized.",INTJ,,synthetic,0.6700951,far
"Two friends are discussing the impact of social media on their lives. Look, it's essential to set boundaries for ourselves—otherwise, we can become overwhelmed by constant connectivity. One friend commits to limiting screen time and focusing on face-to-face interactions more often.",DM,,synthetic,0.67873615,far
"The architect saw an intern designing without considering energy efficiency or green building techniques. Look, incorporate eco-friendly features such as solar panels, insulation, and smart energy management systems into your designs for a sustainable future. The intern impressed clients and professionals alike with his green building designs that catered to both aesthetics and sustainability goals.",DIR,,synthetic,0.72947896,far
"A young woman was awarded a scholarship to study at a top law school. This is an incredible opportunity, look! I can't wait to learn from some of the best minds in law and gain new perspectives. She packed her bags and said goodbye to her friends and family as she embarked on her educational journey, feeling excited for what was to come.",INTJ,,synthetic,0.65187377,far
"The sun was setting, painting the sky with hues of pink and orange. Look! It's breathtaking, isn't it? I can't get enough of these beautiful colors.",INTJ,,synthetic,0.68546367,far
"The team won a championship tournament, securing their spot in the world finals. We did it, look! We are going to represent our country on the world stage. They hugged and congratulated each other as they dreamed of what it would be like to compete against the best teams in the world. ",INTJ,,synthetic,0.70790553,far
"In the science lab, we studied an experiment with glowing chemicals that looked like magic. Look! The reaction was a testament to the incredible power of science. The more I learn about this subject, the more fascinated I become. ",INTJ,,synthetic,0.6778394,far
"The teacher found the students struggling with the math problem.Look, work through it step by step using your notes.The class sighed in relief as they finally solved the puzzle.",DIR,,synthetic,0.64028734,far
"The mechanic noticed the apprentice using faulty methods for troubleshooting cars.Look, use our guidebook to ensure accuracy and efficiency.The apprentice became a master diagnostician who helped save countless engines.",DIR,,synthetic,0.6353018,far
"A young woman discovered a beautiful waterfall on a hike in the mountains. This is unbelievable, look! I feel like I'm in paradise. She sat by the waterfall, listening to the calming sounds of the rushing water. ",INTJ,,synthetic,0.64169943,far
"A man found his lost wallet and was overjoyed. Wow, I can’t believe it! My lucky wallet is back. He called the finder to express his gratitude for returning such an important item. ",INTJ,,synthetic,0.63969225,far
"During the live auction, there was an incredible bidding war over a rare painting. Look! The excitement in this room is palpable. This piece will fetch a fortune, I'm sure of it. ",INTJ,,synthetic,0.6443864,far
