sample,function,label,source,cosine_dist_to_real,dist_bucket
You say well look I'm gonna approach this guy what sort of business are you gonna put his way or can you put his way.,AS,,real,,
[shouting] Look!,DIR,,real,,
"look, Have you been stealing your father's socks?",AS,,real,,
you know look really,AS,,real,,
"Now here he is, look, see?",DIR,,real,,
"They will put their product before the public and say look come and stay at our hotel, come and place your caravan in our camping site and that's what we're after.",AS,,real,,
"And whether it's male or female, so, number eight, and in fact, number nine as well, because number nine was that couple of questions I said look don't get confused, they are actually  [clears throat]",DM,,real,,
No I haven't done anything yet I'm on. Look I can't do it!,AS,,real,,
"Er and so er, look I'm gonna make a profit of nineteen hundred.",AS,,real,,
Look I cannot conceive of development taking place on this land without coming into conflict with those policies.,AS,,real,,
"I mean, James Frazer would have read her novel, cos I think that's all you can call it, Coming of Age in Samoa, because it's mainly fictional, he would've read her novelistic account, and then he would have compared it with other accounts, which had been published in German and other languages, and accounts of, of Samoans themselves, and he would have said, look there's something wrong here.",AS,,real,,
Look four shared out between twelve,AS,,real,,
"Essentially what you're saying is that a teacher who's actually teaching you ought to be able to say to that teacher ‘look, here's a package, if you like, that you can insert into your range of skills, and these are of things that you can do with children which are worthwhile doing and fairly easily for you to acquire skills yourself, and they will be very good and helpful for the children’.",DIR,,real,,
"Okay well I tell you what, look if you'd like to stay on the line, I'm obviously not exactly floundering but I haven't got an answer off pat",AS,,real,,
"Had Darwin known about this you see Darwin could have turned on his critics and said, look, in the first place you're quite wrong about genetics, there is no  or at least there doesn't have to be  because mutations occur as errors or changes in the base sequences in, in the genetic code.",AS,,real,,
"Er but in our London office, apparently they do a lot of inheritance tax planning because of the size of estates, and they actually invite the children in, and say to the children look, you know, if erm you die, the estate will be devalued by forty thousand because of tax, er if you want to make provision the, the er the contract is still written on the erm, the erm individuals' lives, but it can then be erm  paid by the children, so your children can then pay the premiums.",AS,,real,,
"Yes he's built a business up and I'm not denying him that er or anything at all, But somehow now er I don't know whether the wheel is turning too fast for him to co keep up with it or whether it's erm oh never mind the erm the industry of the locality, providing the money stakes a I know every business has got to pay for itself and that we we're not, If this quarry was on the down grade and er er somebody had come to us said, look unless you take a drop in your wages er we can't survive that would be a different issue altogether.",AS,,real,,
"As I say, nowadays I get the information from you over the phone, and then when we've got somebody who said Oh no, it's only a small flat,  I've got this this and this and that's the big pieces of furniture, er if it's somebody that's done it on spec I say Well look give me a ring back in an hour if er when you've come off the phone you er there's something you've forgotten.",AS,,real,,
"She said, well look, go back to your doctor she says.",AS,,real,,
"So we know, we should and remember of course that in the book Freud chooses two examples as Joy told me the church and the army ... and these are just examples and of course Freud chooses them partly because they're very big groups so they in some ways they er exemplify the principles he's talking about because clearly in a small group like this you could say well look, what is going on is really  I mean we all have, we all know each other and it's a face-to-face group and really what happens here is an  of the dynamics  group and I think it is actually.",AS,,real,,
"Just to say, look,",AS,,real,,
but i can't my sister said look yknow you're not gonna change,AS,,real,,
So to get back to what we say er yeah I like to fix a date and if people phone up and say well look I've I've got something else or I've changed my mind I would rather have that than to have lots of paper work on my desk that just says may be or may be not.,AS,,real,,
"And he wasn't the sort of man what my mother could say, Now look this one's been naughty today will you chastise them?",AS,,real,,
And look I mean she'd never spend,DM,,real,,
"say to them ‘Look, I'm planning to try and do this work, but I don't just want to do this on my own, I want to take into account other people's views.’",AS,,real,,
"Erm look, flip your eyes down the bottom of the speech on page thirty one what is erm amusing which bits are amusing and describe the humour in that speech there by George?",AS,,real,,
"So I might be showing myself doing worst than I should be but, look, my actual come out about the same and so when I compare my actual with my planned, I get er, an answer which should approach one.",AS,,real,,
"Hello Bryony! Look! Come one toy can come and yes, I'm in here as well",AS,,real,,
"Look, I cannae give you one out of there though.",DM,,real,,
and there were sounds of things breaking and you know you look you know we at one point we woke up to the sound of the uh the electric lines being ripped off our house and,AS,,real,,
"With this new approach, she gained support for her initiative and organized a successful charity event that positively impacted local organizations.",DM,,real,,
"in fact, erm anybody that says a lot of sensible things and says look  if people are asked to  er, to er  increase their giving by nought percent that me , it probab",AS,,real,,
"We've not only got to say to the government, that you're not coping  you've got to say, if you're a mother, a worker and a wife, you've got to say to your husband, look, I'm not coping.",AS,,real,,
Look that will happen to everybody in this room and everybody outside.,AS,,real,,
"I mean o okay it's, it's a difficult area but I, I just don't believe the communications were that bad that he didn't know what was going on and wasn't in a position to say look this is wrong.",DM,,real,,
"Erm  in terms of taking up their ideas, guiding them, encouraging them etcetera  an and saying look, you know, this is okay er er er I mean to an extent that would depend on how much military security there was in the area.",AS,,real,,
"She's doing all these things really thrilled to bits, and I say, well look, you like this don't you?",AS,,real,,
look what I've got! I founded you ,DIR,,real,,
We can discuss thatMm Well Look QS fees are part of the seventy percent of the scaled fees Of course they are,AS,,real,,
"said look Ka Kath, gotta get to Plymouth tonight, I need to know.",AS,,real,,
"he's going in your seat ag , look, you don't, you, I've told you, you want your coats on",AS,,real,,
"point on six, er and he believed that my need was that I could go back to my manager, and say, look I got him up to two point one, [...] .",AS,,real,,
"Well look  why don't you just sketch it out on there so I know the sort of thing that yo  oh, you've got one have you?",AS,,real,,
"Ah look, she's back.",DIR,,real,,
we've that's that's the we're look we look it as as yeah we're living like this now but it's a short term investment for for a better lifestyle later on,AS,,real,,
"Mm, well look, what I'm going to say to you know is, time marches on, that, do you agree that we go ahead with what Lillian's suggesting?",AS,,real,,
"They said look, if males can have greater reproductive success than females can, then parents who have some way of knowing that their offspring are gonna be particularly reproductively successful should invest in males, whereas if they have some way of knowing that their offspring are not gonna be particularly reproductively successful, they should invest in females.",AS,,real,,
"Now look, you can't have everything!",AS,,real,,
"Look, look, you're ",AS,,real,,
"in the, in the sense that i if, if you look,i if you adopt a sort of retrospective view, I E if you look back from say  anything after nineteen forty nine and you say look, hold on erm  this was the final stage of the revolution.",AS,,real,,
"they've said oh look, this is Freud's Lamarckism, we know this is all wrong, so let's forget all that because it's not essential to Freud.",AS,,real,,
"Yes, you see the thing is one appointment can cock up your whole system, because if it like you said, if one, if a customer does happen to call in and say, look I need somebody in here desperately, when do you want it, when it's smack in the middle, it's not the other side of the world, but you know he's in Nuneaton or something, well you still have to go out and see him .",AS,,real,,
i i think they ought to take them and uh and i don't know just have sort of like a uh a a manpower pool and say okay look we need somebody,AS,,real,,
"So I rang him a bit later, Now look, we've got a weeks notice, we know it's gonna take some time.",DM,,real,,
"So we we well all I suggest is we get the three together after the meeting, John and our two men and say, well look, who's done it and if they haven't, see the other man when he comes on.",AS,,real,,
 lie down now. Look. He's coming in,DIR,,real,,
"Well look, I mean why don't I leave it to you to get in contact with",AS,,real,,
"look, look, I, I , I've got to go because I've got another meeting to go to this evening, erm, what, what I, er what we need to do is to get this laid out clearly as to what our projections ar are",AS,,real,,
"Er, it's not in my nature to be authoritarian with my students but if I could be authoritarian I would say look, you're not allowed to use that word, and if you do you've gotta pay a pound.",AS,,real,,
I just wanted to  KNOW Well look when are we having our next tutorial?,DM,,real,,
"Let's  have a look, look see. There are!",DIR,,real,,
"Well I don't know,ha ha haven't you got a position where er as, as we began to, to see last week, there is this radicalization coming in but the, the  er i i it's the peasants who've moved to the left of the Party, you're right, that they are inappropriate to this very moderate policy of rent reduction  erm a tax on collaborators  land is being redistributed  and isn't saying right we,i i in the same way that, that Mao was identifying the problem in  in  , either you, you follow the masses or you, you lead them but, but thereof we are behind them  and a sense the Party has gotta recognize that, it's gotta catch up with the masses  and isn't that first paragraph saying look this is the way you should be going, that there are peasants who are redistributing the land and land reform is in effect taking place and that's what we want to see",AS,,real,,
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,,real,,
Oh look! The boys and girls are coming for play time I saw Erin,INTJ,,real,,
so the more we communicate hey look we want a change here because you know as it turns out we've wasted a tremendous amount of money on our defense spending in this country,AS,,real,,
So where might you say  Okay look er what I'd like to do is  ask questions.,AS,,real,,
"You know, if not, you know, if you're very, very poor in a, in a rural area, you may think, well look, there's, there's this chance, no matter how, how slim of me getting a, sort of proper job in the urban area, thus you may well take that chance.",DM,,real,,
"sshh, look, there's Paul look, there's Paul cleaning his car",DIR,,real,,
Anyway look there's Kids' County er Dorothy who do we need?,AS,,real,,
"I might be saying, look, it doesn't matter what proof I choose but you know, here is an interesting example of it.",AS,,real,,
could say to a parent but look the timetable says,DM,,real,,
"oh, right, erm, look I'll have to go and get changed, or I'm gonna be late",AS,,real,,
"Cheerio. This way. This way, look.",AS,,real,,
"Look, I understand your concerns, but let's consider the potential impact and innovation this work could bring — it may reshape our industry for the ",DM,,real,,
"And and you'd say, Oh look Mr my sole of my shoe's come loose.",INTJ,,real,,
look you guys are all into car payments we haven't had car payments for so many years i love it this way,AS,,real,,
Now look.,DIR,,real,,
Er look erm Kids' County anyway who are they talking about?,AS,,real,,
"And one thing we will learn from it I think, if we're honest with ourselves, and we put, and try and save up and have a piece on the end there, but the one thing I think we will perhaps come to, and the one conclusion we may come to, is the fact that whilst we, we do live in this world and I absolutely agree that if somebody says, look I need to see a new  as well, I need to see you now, or I need to see you tomorrow, that'll be difficult, OK, and that's the immediacy of the business",DM,,real,,
"Yes, look I'm sorry we've got to raise rents by nine and a half percent.",DM,,real,,
"Erm,  [tape jumps] was, or so his critics said, that er his theory just would not work and the kind of argument that they produced against him, and poor old Darwin really didn't have an answer to this, and i it seemed a very very severe problem at the time was look, supposing that er I'm a mutant  [tape jumps] you might think.",DM,,real,,
"Well of course she came running to me, you see, and we immediately phoned for the doctor, you see but, however, and I said, look, phone for the doctor, I said, and then I said go across to the railway police just across the yard and I asked one of them to come to me and I said I will go up with her and be with her until the doctor arrived, er he was with her the police sergeant when she died.",AS,,real,,
"And another way of showing how wealthy you were was to keep up with the fashion ‘look, I can afford to wear this year's dress, I'm not wearing last year's or the year before's’.",AS,,real,,
"This kettle, is covered with scale, now look, see Twelve point six is asking you which one of these is causing the problem?",AS,,real,,
"A colleague is seeking input on their professional growth plan. It’s look, what are some skills you'd like to learn or enhance to advance your career? The team member considers specific areas of improvement and begins looking into courses.",DM,,synthetic,0.56694484,middle
"In the library, there was a book that looked like it held countless secrets within its pages. Look! This book could lead me on an adventure to explore new ideas and perspectives. I can't wait to start unraveling its mysteries. ",INTJ,,synthetic,0.5604639,middle
"The teacher saw students plagiarizing entire assignments without any original thoughts or research efforts. Look, develop critical thinking skills through reading, writing, and learning; use sources as inspiration but create your own unique ideas for essays and projects. Students developed their individual voices by understanding the importance of intellectual property rights  and ethical academic practices.",DIR,,synthetic,0.6078851,middle
"The nurse observed a patient neglecting personal hygiene, potentially leading to various medical issues or exacerbating existing conditions.Look, recognize the importance of cleanliness in maintaining good health; practice regular handwashing, oral care, and bathing while staying current on vaccinations to reduce your vulnerability to illnesses.Patients experienced improved physical well-being thanks to conscientious self-care routines and a commitment to fostering an environment that supports cleanliness, hygiene, and good health practices.",DIR,,synthetic,0.6256533,middle
"The coach observed players giving up easily when faced with adversity or failure, allowing discouragement to overshadow determination and hard Work. Look, embrace resilience by pushing past obstacles and learning from setbacks; recognize that failure is an essential aspect of growth and perseverance, not a sign of weakness or defeat. Players developed winning mindsets by adapting quickly to challenges, adopting strategies for improvement, and displaying grit in the face of adversity.",DIR,,synthetic,0.6352296,middle
"The bartender noticed a patron overindulging on drinks at the bar.Look, let me serve you water now so that you can stay hydrated.The guest agreed and appreciated the bartender's care as they enjoyed their evening.",DIR,,synthetic,0.62339246,middle
"The little girl was scared of the dark. Don't worry, look. I’ll stay with you tonight. Her eyes brightened as she crawled into bed next to her parent. ",INTJ,,synthetic,0.6219199,middle
A baby laughed when given a squeaky toy. Look at that laugh! It sounds just like a bird chirping. The mother smiled warmly at her little one. ,INTJ,,synthetic,0.60646987,middle
"A group of friends went on a camping trip in the desert. This is an adventure like no other, look! We're surrounded by beautiful sand dunes and endless skies. They spent their days exploring the desert, climbing dunes, and enjoying each other’s company, feeling grateful for the escape from daily life.",INTJ,,synthetic,0.561468,middle
"A team is discussing ways to better support remote workers within the company.It's look, offering tools for seamless communication, promoting regular check-ins, and ensuring equal opportunities are crucial to building a strong virtual team. The manager implements new strategies aimed at fostering effective communication and collaboration among remote workers.",DM,,synthetic,0.5960851,middle
"A child was painting a picture for his mom. I'm glad you like it, look. I really wanted to make her happy. The mother teared up as she looked at her son’s gift.",INTJ,,synthetic,0.57256705,middle
"The firefighter saw his teammate about to enter a burning building without protection.Look, put on your gear first! That's what it's there for.They donned their protective clothing and entered the burning building cautiously.",DIR,,synthetic,0.62540597,middle
"The doctor saw a patient neglecting recommended diet changes for diabetes management. Look, follow the nutritional plan given by medical professionals to improve blood sugar levels and overall health.The patient discovered that healthy eating habits led to improved energy levels and less fatigue.",DIR,,synthetic,0.633088,middle
"A colleague is asking for advice about dealing with office drama. It’s look, don't engage if it's unproductive, focus on your work instead. The team member takes the advice and concentrates on their tasks rather than office politics.",DM,,synthetic,0.6146624,middle
"She was dismayed by her colleagues' unwillingness to help with projects outside their own departments.Look, let’s encourage cross-departmental collaboration — it will foster stronger connections among team members, increase efficiency, and promote a more cohesive work environment.With this new approach, she saw increased cooperation across teams and improved project outcomes.",DM,,synthetic,0.58339953,middle
She was overwhelmed by the number of meetings and deadlines on her calendar.,DM,,synthetic,0.6115567,middle
"A student is unsure about choosing a university major. It's look, consider what subjects you find most interesting and challenging. The student reflects on their passions and discusses potential majors with their parents.",DM,,synthetic,0.6334553,middle
"A group of scientists discovered a rare species. This is unbelievable, look. We’ve never seen anything like this before. The researchers rushed forward to study the newfound creature. 17. The chef tasted the dessert he had created. I think I nailed it, look. This has to be my best yet. The sous-chefs cheered and clapped as they tasted his creation. ",INTJ,,synthetic,0.5649128,middle
"A team is discussing ways to reduce stress levels within the workplace. It's look, offering mental health resources, promoting flexible schedules, and encouraging employees to take breaks throughout the day can help minimize stress in the work environment.The manager implements new strategies aimed at supporting employee well-being and reducing stress levels.",DM,,synthetic,0.57981,middle
"A young woman received a prestigious award for her contributions to the community. This is so meaningful, look! I feel proud to have made a difference in people's lives. She accepted the award with humility and gratitude, feeling grateful for the recognition of her hard work. ",INTJ,,synthetic,0.60015345,middle
"A young woman won a scholarship to study at a prestigious university. This is an opportunity I never thought I would have, look! I can't wait to see where my education takes me. She packed her bags and said goodbye to her friends and family as she embarked on her educational journey, feeling grateful for the chance to learn from some of the best in the field. 123. The artist completed her latest painting and shared it with the world. I'm so happy with how this turned out, look! I can't wait to see what others think of my work. The painting was well-received by both critics and art lovers alike, bringing even more recognition to the artist. 124. A group of friends went on a camping trip in the mountains. This is an adventure like no other, look! We're surrounded by beautiful landscapes and fresh air. They spent their days exploring trails, climbing peaks, and enjoying each other’s company, feeling grateful for the escape from daily life.",INTJ,,synthetic,0.5700501,middle
"A student is seeking advice about study habits that improve long-term retention of information. It’s look, spacing out learning over time, using visual aids, and practicing active recall can lead to better memory retention.The student begins incorporating these strategies into their study routine.",DM,,synthetic,0.5658283,middle
"The teacher noticed students sleeping during a history lesson.Look, take a deep breath and try to stay alert.The students began focusing on the lesson and their grades improved.",DIR,,synthetic,0.5921191,middle
"The artist showed off his latest creation to friends and family. This is breathtaking, look! It's like nothing I’ve ever seen before. Everyone stood in awe of the beautiful piece, commenting on its intricacies and beauty. ",INTJ,,synthetic,0.5680034,middle
"The child's performance in the school play was captivating and heartfelt. Look! She embodied her character perfectly. It brought tears to everyone's eyes, especially the parents. 223. While exploring an abandoned building, we found a room filled with decaying artifacts. Look! These artifacts offer a glimpse into another era. The sense of history in this place is almost overwhelming.",INTJ,,synthetic,0.620685,middle
"A child won a contest for his artwork and was given a prize. This is unbelievable, look! I never thought I'd win anything like this. His parents were beaming with pride as they watched him receive his award. ",INTJ,,synthetic,0.6120275,middle
"The manager noticed employees neglecting their professional development, leading to stagnation in their careers or reduced potential for growth within the organization. Look, invest in yourself by continually learning, expanding your skill set, and seeking out opportunities for advancement; prioritize personal and professional development as key components of long-term success.Employees became valuable contributors to the company through ongoing education, increased proficiency, and dedication to career progression.",DIR,,synthetic,0.5625603,middle
"A team of scientists made a groundbreaking discovery in the field of computer science. This is an incredible achievement, look! I'm proud to have been part of something that has the potential to transform our understanding of artificial intelligence and digital systems. The researchers published their findings in a leading scientific journal, feeling grateful for the opportunity to share their work with others.",INTJ,,synthetic,0.5813632,middle
"A young woman won a prestigious award for her work in business. This is unbelievable, look! I never thought my hard work would lead to this. She accepted the award with grace and gratitude, feeling proud of what she had accomplished. ",INTJ,,synthetic,0.58651245,middle
"The teacher saw students engaging in cyberbullying or online harassment, damaging the emotional wellbeing of peers and eroding trust within the educational community. Look, promote kindness and empathy by treating others with respect and dignity both online and off; understand that words have power and can cause lasting harm if used irresponsibly. Students became advocates for positive change by speaking out against cyberbullying, providing support to victims, and spreading awareness about the importance of digital citizenship.",DIR,,synthetic,0.60845155,middle
"The nurse saw a patient ignoring pain medication advice.Look, take the medicine as directed to manage your symptoms.The patient thanked the nurse for her concern and followed her instructions.",DIR,,synthetic,0.59453505,middle
"The architect noticed an intern making hasty decisions without researching alternatives.Look, always explore different possibilities before deciding on a design element.The intern's designs impressed everyone with thoughtful consideration to every detail.",DIR,,synthetic,0.6281368,middle
"The teacher saw students arguing about their answers during test time.Look, finish writing down your own responses then discuss your differences.The class earned a passing grade with a sense of accomplishment.",DIR,,synthetic,0.5671436,middle
"The teacher observed students texting during the lecture.Look, put your phones away until the break so we can concentrate.The students thanked the teacher for a productive learning experience.",DIR,,synthetic,0.5780003,middle
"The lawyer was dismayed by the negative press coverage surrounding her client's case. Look, maybe we can engage with reporters and present our client’s side of the story in a way that addresses concerns and humanizes them — it will help counteract any biases or misconceptions. With this new approach, she improved her client's public image and helped them navigate their legal challenges more effectively.",DM,,synthetic,0.5656891,middle
"The manager noticed employees neglecting teamwork or collaboration, opting instead for individualistic approaches that compromised overall project success. Look, value teamwork as an essential component of any successful endeavor; embrace collaboration by contributing your unique strengths while respecting the talents and ideas of others. Employees thrived in their careers through collective problem-solving techniques and mutual support in reaching common goals.",DIR,,synthetic,0.6001469,middle
"A scientist made a significant discovery in his research. Look, I've found something incredible! It could change everything we know. His colleagues gathered around to hear what he had found. ",INTJ,,synthetic,0.5874655,middle
"The foreman found his workers standing idle due to lack of instructions.Look, go pick up the supplies from the warehouse immediately.The workers quickly grabbed their tools and headed off towards the warehouse.",DIR,,synthetic,0.62272465,middle
"A group of artists came together to create a public sculpture celebrating resilience. This is an amazing project, look! I'm proud to have been part of something that brings hope and inspiration to our community. The sculpture received widespread praise from the local residents, feeling grateful for the chance to make a positive impact.",INTJ,,synthetic,0.6019193,middle
"The architect saw an intern designing without taking into account environmental sustainability factors.Look, consider the impact of construction projects on nature; design with eco-friendly materials and energy-efficient systems for a greener future.The intern impressed everyone by delivering beautiful structures that harmonized with surrounding landscapes.",DIR,,synthetic,0.635339,middle
"The teacher saw students gossiping during class instead of listening attentively.Look, remain focused on your lessons so you can reach your full potential in learning.The students' test scores improved significantly after being reminded of their focus.",DIR,,synthetic,0.5817091,middle
"The doctor saw patients failing to take necessary precautions against contagious diseases, putting themselves and others at risk of infection. Look, prioritize your health and the health of those around you by following guidelines for disease prevention; understand that simple measures such as handwashing and vaccinations can significantly reduce the spread of infectious illnesses.Patients enjoyed better health outcomes thanks to a commitment to personal responsibility in maintaining cleanliness and adhering to preventative healthcare measures.",DIR,,synthetic,0.59851253,middle
"In the art gallery, there was a painting that looked like it could transport you to another world. Look! This piece captures the essence of adventure and discovery, inviting us to join the artist on their journey. I can't help but feel inspired by its vibrant colors and daring brushstrokes. 249. While driving through the countryside, we came across a field of sunflowers that seemed to stretch on for miles. Look! The sight of these golden flowers swaying gently in the breeze is a spectacle that takes my breath away every time I see it. It's moments like these that remind me of the beauty and wonder that our world has to offer. ",INTJ,,synthetic,0.5951538,middle
"The team was discussing potential investors for their startup.Look, we need to consider not just financial backing but also strategic partnerships that could accelerate our growth.They made a list of target companies and began reaching out with their proposal.",DM,,synthetic,0.5650026,middle
"A firefighter entered the burning building. It’s dangerous, look. But someone has to do it. His team watched him enter with a mix of admiration and worry. ",INTJ,,synthetic,0.6225983,middle
"A group of artists came together to create a mural in their community. This is going to be something special, look! We're creating something that will be here for years to come. They worked tirelessly for weeks, painting every detail with passion and skill. ",INTJ,,synthetic,0.58004314,middle
"A family spent an afternoon fishing together by the lake. What a perfect day, look! We caught plenty of fish and spent time together. The parents and children looked content and happy, enjoying their time bonding. ",INTJ,,synthetic,0.6136639,middle
"The manager noticed employees refusing to learn new skills or take on additional responsibilities, fearing failure or intimidation. Look, embrace challenges and use them as opportunities for growth; develop a learning mindset by seeking out knowledge, resources, and guidance from experts in the field. Employees discovered untapped potential within themselves as they developed expertise through continued education and career advancement.",DIR,,synthetic,0.5713705,middle
"Two friends are discussing how they can become better allies for underrepresented communities. Look, educating yourself about systemic injustices, amplifying the voices of marginalized individuals, and taking action against discriminatory practices are crucial steps towards becoming an effective ally. Both friends commit to engaging in ongoing education, speaking up when they witness discrimination, and actively seeking opportunities to support underrepresented groups.",DM,,synthetic,0.63597083,middle
"The chef opened the oven and found that his soufflé had fallen.Oh no, look at this!He slammed the door shut and started swearing under his breath.",INTJ,,synthetic,0.59631234,middle
"A chef presented his signature dish to a group of discerning critics. Here you go, look. I’m proud of what I’ve created. The critics nodded in approval and began to taste the delicious creation. ",INTJ,,synthetic,0.6249651,middle
"A young woman received an unexpected promotion at work. Wow, I can’t believe it, look! I’m officially a manager now. Her coworkers cheered and congratulated her as she accepted the new title. ",INTJ,,synthetic,0.6104146,middle
"Look, let's take steps to demonstrate our commitment to sustainability — it will improve our public image and potentially attract eco-conscious consumers.The company implemented a comprehensive recycling program and saw increased interest from environmentally aware customers.",DM,,synthetic,0.60062635,middle
"The CEO was troubled by reports of a possible company takeover.It's look, let’s consider all our options; we might find an unexpected solution.They ended up negotiating terms that secured the future of their company.",DM,,synthetic,0.584393,middle
"The team is debating whether to change the project timeline.It’s, look, not about rushing — it’s about keeping the momentum. The manager concedes that consistency might matter more than speed.",DM,,synthetic,0.5748552,middle
"A colleague is trying to convince another to attend a networking event. It's look, you never know who might be there that could benefit your career.The colleague considers the possibility and decides to go.",DM,,synthetic,0.5847352,middle
"The lifeguard observed swimmers playing rough in the deep end.Look, stop horsing around and maintain a safe distance from each other!The children dispersed, and everyone returned to their designated swimming areas.",DIR,,synthetic,0.6115757,middle
"The flight attendant noticed passengers discussing loud topics during flights.Look, be courteous to fellow passengers and keep voices low for their comfort.The flight was calm and the passengers praised the service upon landing.",DIR,,synthetic,0.6172787,middle
"A group of artists came together to create a public art installation that highlights social justice issues. This is an amazing project, look! I'm proud to have been part of something that raises awareness about important issues and encourages people to take action. The installation received widespread praise from the local residents, feeling grateful for the chance to make a positive impact.",INTJ,,synthetic,0.6319877,middle
"The researcher faced challenges when trying to communicate her findings to a lay audience. Look, maybe we can find analogies or visual aids that help explain complex concepts in a more accessible way — it will make the information easier for everyone to understand. With this approach, she was invited to speak at events for both academic and general audiences.",DM,,synthetic,0.6332767,middle
"The construction worker saw his coworker attempting a task that was beyond their capabilities.Look, ask someone with more experience for help before continuing!Together, they successfully completed the project, learning something valuable in the process.",DIR,,synthetic,0.60807776,middle
"In the art gallery, there was a sculpture that looked like it could tell a story. Look! Each line and curve captures a moment in time, preserving memories for generations to come. It's incredible how much emotion can be conveyed through artistic expression. ",INTJ,,synthetic,0.5876866,middle
"She was overwhelmed by the amount of information required for her thesis. Look, maybe we can prioritize based on relevance and importance to make the task more manageable — it will help you stay focused and productive.With this new strategy, she made significant progress in her studies and impressed her supervisors with her results.",DM,,synthetic,0.6032036,middle
"The doctor saw patients failing to follow prescribed exercise regimens due to excuses or lack of motivation.Look, prioritize physical fitness; commit to exercise regularly for overall wellness and improved quality of life.Patients discovered the benefits of regular exercise, from stress relief to increased energy levels and improved mood.",DIR,,synthetic,0.63339496,middle
"The teacher found the students playing games instead of working on homework.Look, dedicate full effort to completing your assignments promptly.The class finished their homework and went out for ice cream together.",DIR,,synthetic,0.58006555,middle
"The supervisor saw an employee sorting merchandise in disorganized piles.Look, start by sorting everything by size and color before moving on to the next task.The employee nodded and got right to work on organizing the stockroom.",DIR,,synthetic,0.59884083,middle
"A group of scientists made a breakthrough in medical research. We did it, look! We’ve found a cure for cancer. The scientific community rejoiced and began to plan how to bring the treatment to those in need. ",INTJ,,synthetic,0.58008057,middle
"The engineer struggled to decipher the complex wiring diagram.Look, find the ground wire and disconnect it first.He quickly identified the ground wire and cut off the power supply.",DIR,,synthetic,0.6080143,middle
"The security guard noticed two strangers whispering suspiciously near an entrance.Look, step away from the entrance and wait for my return so we can properly identify you.The individuals obliged, allowing the guard to conduct a thorough check of their credentials.",DIR,,synthetic,0.62253934,middle
"The lawyer was dismayed by the lack of evidence in her case.Look, maybe there are alternative avenues of investigation we haven't considered yet — let's explore all possibilities.By taking this approach, she found key pieces of evidence that won her client's freedom.",DM,,synthetic,0.59015834,middle
"A young woman received recognition for her contributions to humanitarian efforts. This means so much to me, look! I feel proud to have made a difference in people's lives. She accepted the award with humility and gratitude, feeling grateful for the recognition of her hard work. ",INTJ,,synthetic,0.5922117,middle
"In the park, there was a beautiful peacock spreading its feathers with pride. Look! It's a true spectacle to witness such beauty. I wonder where the rest of its family is hiding. ",INTJ,,synthetic,0.6231215,middle
"Look, maybe we can use customer feedback to identify areas of improvement — let’s test alternative strategies. The result was an improved campaign that boosted sales and attracted a wider audience.",DM,,synthetic,0.5823847,middle
"The designer was disappointed by the lackluster response to his latest collection. Look, let's consider feedback from clients, critics, and fellow designers — there may be elements we can improve upon.The result was a stunning new line that captured the attention of fashion-lovers everywhere.",DM,,synthetic,0.56788474,middle
"The librarian watched as some students took their books out of the library without signing them out.Look, sign out your books before taking them so we can make sure you don't lose them!The students respected the rules and returned to borrow more books later on,demonstrating responsibility in their interactions with library resources.",DIR,,synthetic,0.5990392,middle
"The chef found his assistant idle while others were busy preparing dinner.Look, help them with the appetizers so we can keep pace.Together, they soon had enough hors d'oeuvres for all the guests.",DIR,,synthetic,0.59618115,middle
"While driving through the mountains, we encountered a stunning vista that left us speechless. Look! This view is a sight to behold, no matter how many times you've seen it before. The natural beauty of this place is truly humbling. ",INTJ,,synthetic,0.61794364,middle
"The lawyer faced challenges when presenting her case to a stubborn judge.Look, let me provide evidence that clearly supports my client’s position and the law.With solid proof, she won the judge's favor and secured victory for her client.",DM,,synthetic,0.55919534,middle
"The mechanic observed a car making a strange noise.Look, let's open the hood and investigate that sound.Together they found the issue and replaced the faulty part.",DIR,,synthetic,0.57630515,middle
"A young girl won a prestigious award for her scientific research. This is amazing, look! I can't believe I won such a big prize. Her parents hugged and congratulated her as she held up the trophy. ",INTJ,,synthetic,0.5996565,middle
"The comedian told an embarrassing personal story to the audience.I'm telling you, look, it got even worse from there.The crowd laughed loudly at the self-deprecating humor.",INTJ,,synthetic,0.60475886,middle
"While exploring the city, we came across an architectural masterpiece that looked like it belonged on another planet. Look! This building is a testament to the creativity and innovation of its designers. I can't help but wonder what other marvels this city holds. ",INTJ,,synthetic,0.63295436,middle
"The doctor saw patients failing to prioritize sleep, potentially compromising immune function, cognitive ability, or emotional wellbeing. Look, recognize the importance of rest for overall health and productivity; establish a consistent sleep schedule, create a calming nighttime routine, and ensure that your sleeping environment is conducive to optimal rest. Patients experienced improved quality of life through dedicated attention towards maintaining healthy sleep habits and fostering an environment that supports deep, restorative slumber. ",DIR,,synthetic,0.5796207,middle
"The mechanic observed his apprentice making errors on the car.Look, triple-check all of your work before you move on.The apprentice fixed the car with accuracy and confidence.",DIR,,synthetic,0.6139721,middle
"The detective found the murder weapon hidden under the bed.That's the bloody knife! Look, he definitely did it.The suspect was immediately arrested and led away in handcuffs.",INTJ,,synthetic,0.6245954,middle
