sample,function,label,source,cosine_dist_to_real,dist_bucket
"Yes, and one of the great ironies is that when I'm talking to students about the nature of history, one of the first things I try and say to them is ‘Look, don't have this idea that there's a great bundle of documents lying in an attic, and this is the way that history works, that people make a sensational discovery and then they write a book about it.",AS,,real,,
"he hasn't, I got it back off him. Looke there it is. He just took it",DIR,,real,,
"It's quite funny really because er I used to go off I had an agreement with the headmaster at that particular time and he'd h I'd been a full time teacher with him, and he needed somebody desperately, that was the only reason obviously he wanted me back, and er I said Well look I can come back but I can't get back in order to go to the assembly at first.",AS,,real,,
"But what about when, I dunno i it   in his speech he's being very honest and saying well look we really need the support blah blah and the and then tries to put this er bit in about erm Marxist Leninism",AS,,real,,
"[laugh] But then he se he seemed then as if he'd think twice before he'd do anything  when he used to come in you know I er I said to him I said look  we used to call him in them days you know, now what did you that for?",AS,,real,,
"Look, we're gonna have to stop.",AS,,real,,
"and we'd been up all night serving troops and er, you see, and then the Manager said, well look er  now and have some breakfast before we get th another telegram and we were",AS,,real,,
"look, this is one we're introducing this is the way we in in intend to use it.",AS,,real,,
"So I, I always think it, feel it's a good idea to say to the stallholder, stallholder look, erm if I take this home and try it on and find it won't, doesn't fit can I bring it back?",AS,,real,,
"Look, we're going through sand now.",INTJ,,real,,
but [vocalized-noise] they don't look you know like uh [vocalized-noise] she had complained about it one time and the girl said she was sorry she picked up these utensils and and when back and grabbed some new ones and then put the new ones back down and the new ones looked worse than the ones that she took away so she is not even looking you know and,AS,,real,,
"look, Have you been stealing your father's socks?",AS,,real,,
[laughter] and as near as i could tell seeing that was basically {antimetric} propaganda cause anyone who would say well look i can either buy a pound of something at four hundred sixty four point six grams which of course they couldn't weigh it out accurately anyway um,AS,,real,,
 Look if I take my hair off  I'm gonna finish up with an old girl with a bloody Zimmer frame.,AS,,real,,
"They will put their product before the public and say look come and stay at our hotel, come and place your caravan in our camping site and that's what we're after.",AS,,real,,
Ooh look ... look.,INTJ,,real,,
"well look erm, my Lord the fact that, I, I think the answer would go like this, that, if the agent had sued the name then the defence would of been similar to that which is raised here, erm, but it would probably, it would of had additional elements because the name would have been enforcing  through a, a, a slightly a slightly different",AS,,real,,
And look I mean she'd never spend,DM,,real,,
"he's going in your seat ag , look, you don't, you, I've told you, you want your coats on",AS,,real,,
"I think what you could sensibly say, to them, is, Look, I gather you've had supply problems with",AS,,real,,
that sort Look,DIR,,real,,
"What we've got to do is say, look, within the terms of the contract",AS,,real,,
Look forgive me and were the first of the two troops going in through that door.,AS,,real,,
"Natalie look, look",DIR,,real,,
Now look.,DIR,,real,,
Look will you promise you won't open that.,AS,,real,,
"you've gotta think er think, it was like erm  one of the guys was saying oh I've got a real problem getting the names, I said well how do you ask and he said well look I'm in the people business John but I don't suppose you know anybody do you",AS,,real,,
"I mean i it'll be a, if Dennis was serious about wanting to go, he'll be er [laugh] he'll be able to say, look, I'm redundant.",AS,,real,,
Look we'll get 'em,AS,,real,,
"And  going on from that surely we argue that the May the fourth directive  came about or certainly was, was put out as this is what the peasants  three times the peasants had demanded land return  I E they were in advance of the Party, they were more radical, they, they were, in a way they were saying look this, this rent reduction is not enough  we want a much stronger programme, we actually want the land reform. ",AS,,real,,
look you guys are all into car payments we haven't had car payments for so many years i love it this way,AS,,real,,
Oh look I'm sorry I'm sorry So black black okay.,AS,,real,,
All right well look I I you've er sort of selected and I I've got no problem with that although schools er I would have thought was ideal for as well as medical.,AS,,real,,
She will in a minute. Oh look. ,INTJ,,real,,
"Well the only think which erm, which erm  I I  and I said look  this er system  because no way  .",AS,,real,,
"The this problem with the detector, it's another level of subcontracting down  and er  if you you're buying a piece of equipment of this kind from a  a consortium  er essentially you can't dictate to him precisely who he's going to use to supply the components for that system and er it is  the problem came to the notice of officials when the consortium came forward and and said look, we we've got these terms in our contract er concerning  detection range and so on and er we may not be able to meet those, er so we questioned the reasons and  then of course they revealed that they were having problems with the supplier.",AS,,real,,
Oh look! The boys and girls are coming for play time I saw Erin,INTJ,,real,,
yeah look. For that fifty pence. It's in the corner look,DIR,,real,,
"Well of course she came running to me, you see, and we immediately phoned for the doctor, you see but, however, and I said, look, phone for the doctor, I said, and then I said go across to the railway police just across the yard and I asked one of them to come to me and I said I will go up with her and be with her until the doctor arrived, er he was with her the police sergeant when she died.",AS,,real,,
"The only erm exception and that's not even in your price structure, is that if somebody says, Look is there any chance I can have colour, that's the only place they can have it on the back copy back cover sorry.",AS,,real,,
but now we're getting public services the schools the hospitals and if it weren't for the taxes we're putting in there uh look what the schools could cost you,AS,,real,,
"Of course you w of course you would Of course you would and it may be that what you will have to say is, Well look, erm I gave you the four per cent on the on the precision types and that that really has to stay, but by the time we by the time we've done all the analysis on the er on the popular metrics, it will work out that it is is is only two per cent.",DM,,real,,
"On the industrial side, I mentioned to Steve last year at the end of last year saying, look it's coming up to",DM,,real,,
Look get into the community and find out what the problems are.,AS,,real,,
"And and you'd say, Oh look Mr my sole of my shoe's come loose.",INTJ,,real,,
"You've got one or two there, look, that come along. ",DIR,,real,,
"said look Ka Kath, gotta get to Plymouth tonight, I need to know.",AS,,real,,
"Yeah, so yeah ah you're alright so you'll say yeah course I'm alright,  there's no fee, so eventually I get to the point where I said look I did say there's no fee involved but I'd, I, that's a bit of a lie because there is a fee for all the work I'm er but it comes in the form of referrals, in the form of recommendation, not actual money.",AS,,real,,
and Bobby did you see Moira last night? And look! Look! And how is she? ,AS,,real,,
so it's it's uh you know saying well look you know we don't like the way he looks and let's uh let's throw the rascal in jail and stuff,AS,,real,,
um-hum more of a classic look yeah see that doesn't have to be uncomfortable,AS,,real,,
"You know, if not, you know, if you're very, very poor in a, in a rural area, you may think, well look, there's, there's this chance, no matter how, how slim of me getting a, sort of proper job in the urban area, thus you may well take that chance.",DM,,real,,
"Er and so er, look I'm gonna make a profit of nineteen hundred.",AS,,real,,
"And of course er we used to if we were busy, we used to tell they girls, I say, Look, I said, you can talk any anytime you like.",AS,,real,,
"I suspect I suspect the local office probably won't because it was they  when I rang them here in Newark and I said, Look I'm about to go self-employed",AS,,real,,
"And if a builder gonna go down there you say, Well look I've got one down here but I've got a prime slot",AS,,real,,
"Just to say, look,",AS,,real,,
Look we have got another meeting ...,AS,,real,,
"Well look folks we'll have to stop now it's gone eleven and I have to give a lecture  Joy, er that was an excellent er summary, well done.",AS,,real,,
"Look, Grant! Just give me five minutes, okay?",AS,,real,,
"Look, slow down, or you're driving me mad.",AS,,real,,
Look what I'm saying,AS,,real,,
Oh look his name's the same as the first person of America.,AS,,real,,
And if you were a a lecturer in politics and you went to see this play then you might think oh look  oh and then you'd start thinking and if you were a scientist you would think about it in another way and if you were an artist you'd think about it in another way.,AS,,real,,
LOOK it'll be your bedtime  ,AS,,real,,
Well look there's a finite amount of resource in the economy.,AS,,real,,
"So if you've got teenagers, sometimes you've kindly got to say to them, look just go away, I want to be quiet, sitting reading my book or whatever.",AS,,real,,
"So that's [clears throat] well, before we can go in, launch into this, I mean it's often said that erm, er, well, one of the major reasons why agricultural commodity trade hasn't been included in GATT, like virtually every other er, product has been, is because governments are saying, look this is a domestic policy, it's got nothing to do with international trade, we're supporting our farmers, it's a domestic policy.",AS,,real,,
"If I can't get to the person they want I try and say to them, ‘Look, can you please ring back’, because if they left a message, that message would have been lying on my desk until the next morning, until I get round to actually phoning that person internally, saying this person rang.",AS,,real,,
"Look, there's a car reversing.",DIR,,real,,
"My father had another , everything was okay if you came out at any time after the thirty first of March, look all I'm doing now is I was giving back, er taking my position as the company director, getting a salary off the rent in my farms and small holdings and my shares in shipping.",AS,,real,,
"Erm,  [tape jumps] was, or so his critics said, that er his theory just would not work and the kind of argument that they produced against him, and poor old Darwin really didn't have an answer to this, and i it seemed a very very severe problem at the time was look, supposing that er I'm a mutant  [tape jumps] you might think.",DM,,real,,
"Okay well I tell you what, look if you'd like to stay on the line, I'm obviously not exactly floundering but I haven't got an answer off pat",AS,,real,,
"and I'm gonna suggest that you take that along with you and you say, look, this is what you get, er whenever we want it.",AS,,real,,
so the more we communicate hey look we want a change here because you know as it turns out we've wasted a tremendous amount of money on our defense spending in this country,AS,,real,,
look,AS,,real,,
"I said, look pull over, let's talk about it.",AS,,real,,
"Look, these people are important to you.",AS,,real,,
"And that would be, that would be, so if we're doing it this way, right, let's let's erm, forget about where we are sitting at the moment now, and just look we're in a helicopter looking at these ships now, so this one radios you in the helicopter and says, that ship S is on a bearing of forty five degrees",AS,,real,,
"Er, it's not in my nature to be authoritarian with my students but if I could be authoritarian I would say look, you're not allowed to use that word, and if you do you've gotta pay a pound.",AS,,real,,
"David Okay, look, I haven't actually had a copy. You've obviously got it there.",DM,,real,,
 He paid a debt which he did not owe because we are a debt that we will never be able to pay.,DIR,,real,,
"look, you're going to spill that milk if you're not careful",AS,,real,,
Eye's funny. Yeah. Now look it asks you for a certain number of things,AS,,real,,
"Now I can't see why it doesn't make sense, but if Jim came to me and said, look Hugh, that's bloody silly.",AS,,real,,
You say well look I'm gonna approach this guy what sort of business are you gonna put his way or can you put his way.,AS,,real,,
We use visuals  give you something to focus on you can see everything's come out no wonder you. Look.,AS,,real,,
"Okay, well look  we are we are a little ahead of time and it, we're certainly gonna complete the business but, so on this particular occasion",AS,,real,,
"it's like, Aids and that  like the glue sniffing advert, for instance, put on  fo  when the children go to bed, but they should be able to see that,sho , they should be able to see  look, well that's putting a message across to me as well , not just the parents, to me, I'm the one that's involved and I think that  if  well maybe the  the producers would maybe  or the people that  do television would maybe put i  to  say, seven o'clock or that, where  young children primary school age can actually sit and watch it.",AS,,real,,
"Oh Look Natalie.Behave, come on.Natalie look, look.",DIR,,real,,
"Well get, get some cigs with it then Look we'll get 'em. We will mum when we need 'em",AS,,real,,
"Look, it's alright to have a bit of fun with this, but the matter is deadly serious  and I use the word deadly  advisedly.",AS,,real,,
"Erm two things now have cropped up number one of course is that there's a fair chance within the next year we're gonna lose Bill anyway through civilianisation, and secondly er the fact that er his boss er Rick has said to him, look I don't want you going up a division any more to do erm A L O work, quite reasonably, he's not being funny about it, it's quite reasonable, cos its  mileage.",AS,,real,,
"They should have got the solicitors in and said ‘look you've no rights to have been here, you walked on this common land without any permission at all, you built these",AS,,real,,
I've got this  Yeah yeah look ,AS,,real,,
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,,real,,
"The artist completed a series of paintings and shared them with the world. I'm so proud of this body of work, look! I hope it resonates with people on an emotional level and sparks conversations about important issues. The paintings were well-received by both critics and art lovers alike, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6469889,far
"The team played their final game of the season and won, securing their spot in the playoffs. We did it, look! We proved that hard work pays off. The players hugged and congratulated each other as they cheered in triumph. ",INTJ,,synthetic,0.7148606,far
"The doctor saw patients ignoring medical advice about quitting smoking. Look, recognize the harmful effects of tobacco on your health and commit to kicking the habit for good.Patients enjoyed improved health, longevity, and quality of life after successfully quitting smoking.",DIR,,synthetic,0.60898525,middle
"The manager was worried about team morale after a recent round of layoffs.It’s look, we can take steps to foster collaboration and trust among the remaining employees.The company implemented support programs that boosted overall productivity.",DM,,synthetic,0.42662877,near
"She was frustrated that her team kept focusing on minor details. Look, we need to step back and focus on the bigger picture if we want this project to succeed.They quickly adjusted course, and productivity soared as a result.",DM,,synthetic,0.48810393,near
"The doctor saw patients failing to follow prescribed exercise regimens due to excuses or lack of motivation.Look, prioritize physical fitness; commit to exercise regularly for overall wellness and improved quality of life.Patients discovered the benefits of regular exercise, from stress relief to increased energy levels and improved mood.",DIR,,synthetic,0.63339496,middle
"The supervisor saw an employee sorting merchandise in disorganized piles.Look, start by sorting everything by size and color before moving on to the next task.The employee nodded and got right to work on organizing the stockroom.",DIR,,synthetic,0.5988409,middle
"The team huddled together for encouragement before a tough competition. Give it everything you’ve got, look. We're all counting on you. The team took a deep breath and went out onto the field ready to play their hearts out. ",INTJ,,synthetic,0.64621246,far
"The nurse saw a patient refusing to use their hearing aid during visits.Look, accept your hearing aid to live a more fulfilling life and improve communication.The patient's family thanked the nursing staff for helping them realize its importance.",DIR,,synthetic,0.5336343,near
"The teacher saw students struggling to meet deadlines due to procrastination or poor time management skills.Look, develop a work schedule that balances study, leisure, and relaxation to achieve academic success without stress. Students found success in their grades as well as happiness in their personal lives with improved time management habits.",DIR,,synthetic,0.61311495,middle
"The teacher saw students copying each other's answers instead of developing their own critical thinking skills during exams.Look, answer questions honestly and openly; let your unique perspective shine through your words on the test page.Students gained confidence in their ability to solve problems creatively as they developed strong problem-solving skills.",DIR,,synthetic,0.544334,near
"A young woman was awarded a grant to fund her research in a specific area. This is an incredible opportunity, look! I can't wait to delve deeper into my area of interest and make new discoveries. She devoted herself to her research, feeling motivated and determined to make a breakthrough. ",INTJ,,synthetic,0.490676,near
He was dismayed by the poor response to his latest marketing campaign.,DM,,synthetic,0.633505,middle
"The artist completed a series of paintings and held an exhibition at a gallery. I'm so proud of this body of work, look! I can't wait to share it with the world. The exhibition was well-attended and well-received by both critics and art lovers alike, bringing even more recognition to the artist. ",INTJ,,synthetic,0.62207294,middle
"The architect saw an intern designing without considering energy efficiency or green building techniques. Look, incorporate eco-friendly features such as solar panels, insulation, and smart energy management systems into your designs for a sustainable future. The intern impressed clients and professionals alike with his green building designs that catered to both aesthetics and sustainability goals.",DIR,,synthetic,0.72947896,far
"The artist completed her latest sculpture and displayed it at a museum. I can't believe my work is on display in such a prestigious institution, look! I'm honored to be recognized. The sculpture was well-received by both critics and the general public, bringing even more recognition to the artist.",INTJ,,synthetic,0.5997988,middle
"A student is seeking advice about how to study effectively. It’s look, create a study schedule, break your materials into manageable chunks, and take breaks when necessary.The student begins implementing these strategies to optimize their study habits.",DM,,synthetic,0.5571482,near
"The doctor noticed a patient not taking their medication seriously.Look, never miss doses even when you feel better because it can relapse.The patient thanked the doctor for helping them overcome their illness.",DIR,,synthetic,0.49502474,near
"The artist completed a series of paintings and held an exhibition at a museum. I'm so proud of this body of work, look! I hope it sparks conversation about important issues and encourages people to think critically about their world. The exhibition received positive reviews from both critics and the general public, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6278479,middle
"A team of scientists made a groundbreaking discovery in the field of medicine. This is an incredible achievement, look! I'm proud to have been part of something that has the potential to save lives and improve health. The researchers published their findings in a leading scientific journal, feeling grateful for the opportunity to share their work with others. ",INTJ,,synthetic,0.49676943,near
"A group of students started a campaign to raise money for charity. Look at what we’ve accomplished, look! It's amazing how much impact we've made in just a short amount of time. They stood in front of the community center where they had collected donations, feeling proud of their efforts. ",INTJ,,synthetic,0.47003144,near
"She was discouraged by her team's resistance to her new idea for the project. Look, maybe we can find a way to incorporate elements of your proposal while still meeting our goals — it will make for a more successful outcome.By working together, they found a compromise that satisfied everyone involved.",DM,,synthetic,0.43392086,near
"A team of researchers made a groundbreaking discovery in the field of technology. This is an incredible achievement, look! I'm proud to have been part of something that has the potential to revolutionize our world. The scientists presented their findings at a prestigious conference, feeling grateful for the opportunity to share their work with others. ",INTJ,,synthetic,0.50830853,near
"The nurse observed a patient neglecting mental health self-care, such as journaling or seeking therapy for emotional wellbeing. Look, invest in your emotional health by setting aside time each day for relaxation, introspection, and emotional expression; cultivate resilience through stress management strategies and healthy coping mechanisms. Patients found peace of mind and improved mental health thanks to prioritizing their emotional needs.",DIR,,synthetic,0.5572268,near
"A young woman was awarded a grant to fund her research in a specific field. This is an incredible opportunity, look! I can't wait to delve deeper into my area of interest and make new discoveries. She devoted herself to her research, feeling motivated and determined to make a breakthrough. ",INTJ,,synthetic,0.49808896,near
"In the park, we found a peaceful spot with tall trees casting shadows over a tranquil lake. Look! This place is a sanctuary for all who seek peace and tranquility. I can feel my stress melting away just by looking at this scene. ",INTJ,,synthetic,0.6604719,far
"The lifeguard noticed a swimmer struggling against strong currents near the deep end.Look, float on your back until I can get to you—I'll guide you safely to shallower waters!The lifeguard managed to assist the swimmer without incident and ensure their safety at all times.",DIR,,synthetic,0.68202317,far
"The nurse observed a patient neglecting personal hygiene, potentially leading to various medical issues or exacerbating existing conditions.Look, recognize the importance of cleanliness in maintaining good health; practice regular handwashing, oral care, and bathing while staying current on vaccinations to reduce your vulnerability to illnesses.Patients experienced improved physical well-being thanks to conscientious self-care routines and a commitment to fostering an environment that supports cleanliness, hygiene, and good health practices.",DIR,,synthetic,0.6256533,middle
"The artist completed a series of paintings and shared them with the world. I'm so proud of this body of work, look! I hope it resonates with people on an emotional level and sparks conversations about important issues. The paintings were well-received by both critics and art lovers alike, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6469889,far
"It's look, let's invigorate the discussion with enthusiasm and fresh ideas — together we can come up with something amazing! With renewed energy, they produced groundbreaking solutions for their ongoing project.",DM,,synthetic,0.37138158,near
"The manager noticed employees hesitating to take risks or express original ideas due to fear of failure, stifling creativity and innovation within the organization.Look, cultivate an environment that supports calculated risk-taking and encourages open communication about new ideas; understand that bold action can lead to breakthroughs, advancements, and unparalleled success.Employees fostered professional growth and strengthened their organization through embracing change, innovation, and the willingness to push beyond traditional boundaries in pursuit of progress.",DIR,,synthetic,0.60207963,middle
"She was discouraged by her team's resistance to new ideas during brainstorming sessions. Look, let’s remind everyone that a true brainstorm is a time for free thinking, experimentation, and collaboration — no idea is too crazy or impossible.With this mentality, they generated innovative solutions and saw improved results in their projects.",DM,,synthetic,0.58870244,middle
"The team won their division championship and advanced to the playoffs. We're one step closer to the finals, look! We're on a roll now. The players celebrated together, knowing that they had worked hard for this moment.",INTJ,,synthetic,0.70273745,far
"The doctor saw a patient using an outdated exercise method.Look, perform these stretches instead to improve your mobility.The patient reported significant improvement in just one week.",DIR,,synthetic,0.70085347,far
"A group of scientists made a breakthrough in medical research. We did it, look! We’ve found a cure for cancer. The scientific community rejoiced and began to plan how to bring the treatment to those in need. ",INTJ,,synthetic,0.5649953,near
"The student looked at his blank exam paper in disbelief.What do I write first? Look, I've prepared so little for this.He began to frantically scribble answers on his sheet.",INTJ,,synthetic,0.60278463,middle
"A young woman won a scholarship to study at a prestigious university abroad. This is an incredible opportunity, look! I can't wait to learn from some of the best minds in my field and gain new perspectives. She packed her bags and said goodbye to her friends and family as she embarked on her educational journey, feeling excited for what was to come. ",INTJ,,synthetic,0.53694737,near
"The architect found an intern failing to take accurate measurements.Look, verify your work twice before moving on to the next stage.The intern quickly gained a reputation for her precision and dedication.",DIR,,synthetic,0.6322608,middle
"She was overwhelmed by the amount of information required for her thesis. Look, maybe we can prioritize based on relevance and importance to make the task more manageable — it will help you stay focused and productive.With this new strategy, she made significant progress in her studies and impressed her supervisors with her results.",DM,,synthetic,0.5817659,middle
He was frustrated by his boss's refusal to consider alternative solutions for the project.,DM,,synthetic,0.66740227,far
"A group of friends went on a road trip across Africa. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.75702256,far
"The designer felt pressured to meet an unrealistic deadline for a client's website.Look, I understand the urgency, but let’s make sure the final product is top-notch — quality first.By sticking to their guns, they delivered a beautiful site that pleased the client and impressed peers.",DM,,synthetic,0.6155826,middle
"She was dismayed by her team's lack of enthusiasm for the upcoming project. Look, let’s generate excitement by framing the project as an opportunity to make a positive impact or learn something new — it will foster motivation and collaboration among team members.With this new approach, she saw increased engagement and better results on the project.",DM,,synthetic,0.5005579,near
"A chef presented his signature dish to a group of discerning critics. Here you go, look. I’m proud of what I’ve created. The critics nodded in approval and began to taste the delicious creation. ",INTJ,,synthetic,0.5910272,middle
"The team won a championship tournament and secured a spot in the playoffs. We never thought we would get this far, look! We're proving that hard work pays off. The players hugged and congratulated each other as they prepared for their next game, feeling focused and energized. ",INTJ,,synthetic,0.67147005,far
"A student is seeking advice about study habits that improve long-term retention of information. It’s look, spacing out learning over time, using visual aids, and practicing active recall can lead to better memory retention.The student begins incorporating these strategies into their study routine.",DM,,synthetic,0.5658283,near
"The manager noticed employees neglecting teamwork or collaboration, opting instead for individualistic approaches that compromised overall project success. Look, value teamwork as an essential component of any successful endeavor; embrace collaboration by contributing your unique strengths while respecting the talents and ideas of others. Employees thrived in their careers through collective problem-solving techniques and mutual support in reaching common goals.",DIR,,synthetic,0.600147,middle
"A group of friends went on a road trip across America. This is an adventure of a lifetime, look! We're seeing so many iconic sights and landscapes. They visited famous landmarks, sampled regional cuisine, and enjoyed each other’s company, feeling grateful for the chance to travel together.",INTJ,,synthetic,0.6638144,far
"The doctor saw patients ignoring recommendations regarding diet or nutrition, leading to a host of health problems such as obesity, diabetes, or heart disease. Look, prioritize health by making conscious decisions about what you consume; seek out nutrient-rich foods and practice moderation in all things, recognizing that maintaining a balanced diet is essential for overall wellness.Patients enjoyed better health outcomes through thoughtful dietary choices and dedication to optimal nutrition as foundational components of holistic wellbeing.",DIR,,synthetic,0.58217674,middle
"The team won a championship tournament, securing their spot in the world finals. We did it, look! We are going to represent our country on the world stage. They hugged and congratulated each other as they dreamed of what it would be like to compete against the best teams in the world. ",INTJ,,synthetic,0.70790553,far
"The doctor saw a patient ignoring the exercise regimen she'd prescribed.Look, follow your personalized fitness plan to manage your health concerns effectively.The patient thanked her doctor for inspiring her newfound dedication to exercise.",DIR,,synthetic,0.5382825,near
"Two friends are discussing the benefits of mindfulness practices like meditation or yoga.Look, regular practice can lead to increased focus, emotional resilience, and stress reduction—it's worth exploring these methods. Both friends commit to trying out mindfulness exercises to promote mental wellbeing.",DM,,synthetic,0.6648067,far
"The doctor observed her patient getting agitated before a painful procedure.Look, take deep breaths and concentrate on something calming to help you relax.The patient listened, felt better, and was able to complete the necessary treatment.",DIR,,synthetic,0.5381012,near
"A group of friends went on a camping trip in the desert. This is an adventure like no other, look! We're surrounded by beautiful sand dunes and endless skies. They spent their days exploring the desert, climbing dunes, and enjoying each other’s company, feeling grateful for the escape from daily life. ",INTJ,,synthetic,0.561468,near
"The concert was about to begin, but no artist could be found. Where is she? Look, they're saying she's delayed. The crowd grew restless as the start time came and went. ",INTJ,,synthetic,0.65445423,far
"The coach observed players prioritizing personal glory over team success, leading to discordant locker room dynamics and reduced overall performance. Look, prioritize unity and camaraderie among teammates by placing the collective good above individual ambition; celebrate each other's achievements  while recognizing that a strong team depends on mutual support and trust. Players cultivated winning teams that thrived under an ethos of cooperation and brotherhood, ultimately earning success through shared sacrifice and commitment.",DIR,,synthetic,0.6166978,middle
"A team is discussing potential partners for a collaborative project. It’s look, let's focus on companies with values aligned with ours, not just those with the best resources. The manager emphasizes the importance of shared values over other factors.",DM,,synthetic,0.5783652,middle
"In the library, there was a book that looked like it belonged on someone's coffee table. Look! This book could spark endless conversations about philosophy and life. It's perfect for anyone interested in expanding their horizons. ",INTJ,,synthetic,0.56315017,near
"A group of friends went on a road trip across Asia. This is an adventure of a lifetime, look! We're seeing so many diverse cultures and experiencing new things every day. They visited famous landmarks, sampled delicious food, and enjoyed each other’s company, feeling grateful for the chance to travel together. ",INTJ,,synthetic,0.74189174,far
"The team celebrated a big victory in their sport, and the crowd went wild. What a game, look! I can't believe we won. The players hugged each other as they lifted the trophy high into the air. ",INTJ,,synthetic,0.67975473,far
"A team is debating whether to implement new project management software. It's look, it might take some time to adjust but it could increase productivity significantly.The team decides to give it a trial run for two weeks.",DM,,synthetic,0.5522045,near
"The team won the league championship and celebrated their victory on the field. We did it, look! This is a moment we will never forget. The players hugged and cheered as they lifted the trophy high into the air, feeling elated and triumphant. ",INTJ,,synthetic,0.7283528,far
"A young woman received recognition for her contributions to disaster relief efforts. This is a significant achievement, look! I'm proud to have made a difference in helping those affected by natural disasters. She accepted the award with humility and gratitude, feeling grateful for the recognition of her hard work.",INTJ,,synthetic,0.5362497,near
"Look, maybe we can engage with reporters and present our client’s side of the story in a way that addresses concerns and humanizes them — it will help counteract any biases or misconceptions. With this new approach, she improved her client's public image and helped them navigate their legal challenges more effectively.",DM,,synthetic,0.46006316,near
"A young woman received recognition for her contributions to humanitarian efforts. This means so much to me, look! I feel proud to have made a difference in people's lives. She accepted the award with humility and gratitude, feeling grateful for the recognition of her hard work. ",INTJ,,synthetic,0.5922117,middle
"The doctor saw patients avoiding regular checkups, fearing medical tests or procedures.Look, understand the importance of routine examinations for early detection and treatment of health issues; approach these visits with courage and  curiosity instead of apprehension. Patients lived healthier lives thanks to preventative care and prompt treatment when necessary.",DIR,,synthetic,0.51192945,near
"The coach observed players engaging in hazing or other harmful behaviors towards teammates, creating a toxic culture of bullying and fostering emotional harm within the locker room.Look, promote a positive and supportive environment by treating all members of your team with respect and kindness; recognize that each individual has unique strengths, challenges, and experiences, and should be treated with empathy and compassion. Players cultivated strong teams by emphasizing mutual support, empathy, and accountability among peers, creating an atmosphere conducive to growth, personal development, and success on the field.",DIR,,synthetic,0.6353557,middle
"The receptionist saw a client attempting to enter without signing in first.Look, kindly sign the visitor log before proceeding to your appointment.The client appreciated being guided by proper procedures for security reasons.",DIR,,synthetic,0.5650315,near
"The team was preparing for a critical presentation. This is our big chance, look. Let’s make it count. They took a deep breath and started rehearsing one last time.",INTJ,,synthetic,0.62418675,middle
"The teacher saw students engaging in academic dishonesty such as plagiarism or cheating on assignments or exams, compromising their own learning experiences and undermining trust within the educational community. Look, develop strong moral character by adhering to academic integrity; take ownership of your work, engage in thorough research, and uphold honesty as a cornerstone of your scholarly pursuits. Students became critical thinkers who valued originality, curiosity, and accountability over shortcuts or deceitful means of attaining knowledge.",DIR,,synthetic,0.55098474,near
"He was concerned about the lack of diversity within his company. Look, let’s actively seek out candidates from a variety of backgrounds — it will bring fresh perspectives, improve collaboration, and ultimately benefit our company in the long run. With this new hiring strategy, he diversified his team and strengthened the company's overall performance.",DM,,synthetic,0.4129591,near
"The CEO was concerned about declining profits for the company.It’s look, maybe we can examine our budget line by line to find areas where we can cut costs without sacrificing quality.By taking this approach, they improved profit margins significantly.",DM,,synthetic,0.5736518,middle
"She faced criticism when presenting her new book proposal to publishers.It’s look, perhaps we can address their concerns and rework some aspects of the manuscript.The changes led to multiple offers from eager publishing houses.",DM,,synthetic,0.49676526,near
"The manager noticed employees engaging in office politics instead of collaborating productively on tasks.Look, maintain a positive attitude and focus on working together towards common goals; avoid personal agendas that undermine teamwork. Employees found camaraderie among coworkers through shared challenges and achievements as they built strong relationships.",DIR,,synthetic,0.55774,near
"The nurse observed a patient neglecting mental health self-care, such as avoiding social interactions or refusing counseling services. Look, recognize the importance of mental health maintenance by seeking help when needed; prioritize your emotional wellbeing by fostering positive relationships, engaging in meaningful activities, and practicing stress reduction techniques.Patients enjoyed happier, healthier lives thanks to proactive attention towards mental health needs and a commitment to holistic self-care.",DIR,,synthetic,0.551831,near
"The CEO was puzzled by the negative press coverage surrounding his company's actions. It’s look, perhaps we can engage with reporters and clarify our position on the issues — it willhelp us maintain a positive public image. With open communication, they gained valuable insights into their public relations strategy.",DM,,synthetic,0.5187143,near
"The chef served a surprise dessert, a mouthwatering chocolate cake. Look! This is beyond delicious. I don't know how they made it so moist and rich. ",INTJ,,synthetic,0.7395999,far
"The lawyer was dismayed by the lack of evidence in her case.Look, maybe there are alternative avenues of investigation we haven't considered yet — let's explore all possibilities.By taking this approach, she found key pieces of evidence that won her client's freedom.",DM,,synthetic,0.59015834,middle
"The artist completed a series of sculptures and exhibited them at a museum. I'm so proud of these pieces, look! I hope they inspire people to think differently about the world. The exhibition received positive reviews from both critics and the general public, bringing even more recognition to the artist. ",INTJ,,synthetic,0.6491889,far
"The chef was frustrated by criticism of his creative dishes.It's look, I appreciate the feedback; let me experiment with new flavors and techniques.The resulting menu won rave reviews from both critics and diners alike.",DM,,synthetic,0.59538853,middle
"Two friends are discussing their approaches to handling criticism. Look, I think constructive feedback is important for personal growth—I try not to take it personally. One friend agrees that learning from mistakes can lead to improvement and personal development.",DM,,synthetic,0.5553285,near
